timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-04,161,2066.363103953148,0.4472049689440994,-0.1327643931860279,-21.37506730295049,,,0.789404562769532,1.1128219137154005,-1.1404297201175204
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-05,2,307.57894736842104,0.0,-1.2523904108456159,-2.5047808216912317,,,0.0,0.0,-1.2523904108456159
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-05,81,1230.5823223570192,0.5432098765432098,0.1683412382074461,13.635640294803133,,,1.3218575346782508,1.2727521229276313,-1.1450122463246661
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-06,119,1473.3813559322034,0.3949579831932773,-0.1986196057008516,-23.63573307840134,,,0.7142496758711618,1.256997862366701,-1.148814341800504
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-07,103,1241.9504814305365,0.39805825242718446,-0.19847250723832444,-20.442668245547416,,,0.7168523948892662,1.2623232224448115,-1.1644825865449142
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-08,115,1486.858407079646,0.391304347826087,-0.18038650851776547,-20.744448479543028,,,0.73111963054949,1.253483806804027,-1.1021602826532033
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-09,133,1649.049504950495,0.2857142857142857,-0.489810006368622,-65.14473084702672,,,0.41686128326371547,1.2255058304746353,-1.175936341105925
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-10,115,1427.889518413598,0.5652173913043478,0.25030589712674634,28.78517816957583,,,1.5119015395406556,1.3079545074410468,-1.1246372962818443
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-11,106,1384.7928464977645,0.39622641509433965,-0.15259616177589974,-16.175193148245373,,,0.7464368903097317,1.1337236609254948,-0.99674354542369
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-12,138,1636.952638700947,0.391304347826087,-0.1879104807177912,-25.931646339055185,,,0.7283364683460538,1.2874697797975263,-1.1363692196204953
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-01,125,1521.875,0.4,-0.1756233992487141,-21.95292490608926,,,0.7442058804918436,1.2773941668808795,-1.1443017766684431
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-02,103,1509.8628762541807,0.3300970873786408,-0.32095944178141533,-33.05882250348578,,,0.5790123257121447,1.3372939868990694,-1.1380698269283207
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-03,89,1108.2017045454545,0.449438202247191,-0.028078567925533454,-2.4989925453724773,,,0.9532615918211047,1.2742162733873985,-1.0911763975687432
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-04,138,1771.168374816984,0.47101449275362317,-0.09883938643939726,-13.63983532863682,,,0.8377559046863494,1.0835385518652814,-1.1516416602723303
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-05,2,307.57894736842104,0.0,-1.2523904108456159,-2.5047808216912317,,,0.0,0.0,-1.2523904108456159
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-05,71,1078.6585788561526,0.5352112676056338,0.15560335664255828,11.047838321621638,,,1.2910882458358368,1.2895107640299426,-1.1501082033792782
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-06,96,1230.3157894736842,0.375,-0.25260899723394337,-24.250463734458563,,,0.6489046541377264,1.2450115021573773,-1.1511812968687358
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-07,90,1085.1994497936728,0.36666666666666664,-0.2871758169737427,-25.845823527636846,,,0.6117140004636986,1.233880565407225,-1.16778740677325
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-08,106,1370.495575221239,0.3867924528301887,-0.19727110608880405,-20.91073724541323,,,0.7104604686908697,1.2514616315317793,-1.1110871405879412
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-09,112,1388.6732673267327,0.25892857142857145,-0.5414336420860978,-60.640567913642954,,,0.37589878585823855,1.2594506576142686,-1.1706582769211655
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-10,100,1241.643059490085,0.55,0.212607522281592,21.2607522281592,,,1.4229084177685842,1.300608403508637,-1.117171332551463
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-11,102,1273.6923076923078,0.43137254901960786,-0.03911152315130452,-3.9893753614330607,,,0.9286076397650322,1.1793229142842725,-0.963441096378294
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-12,124,1528.8101265822786,0.3870967741935484,-0.2184659139376251,-27.08977332826551,,,0.6965513795460199,1.295484207175554,-1.1746449377985804
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-01,113,1377.6884561891516,0.39823008849557523,-0.1802119777116208,-20.36395348141315,,,0.739154293756257,1.28233351861477,-1.1480729679276147
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-02,89,1304.6387959866222,0.3595505617977528,-0.24818745264180608,-22.08868328512074,,,0.659393280110698,1.3363221123319857,-1.137736682100777
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-03,90,1076.3165075034105,0.4444444444444444,-0.006746996866420855,-0.607229717977877,,,0.9888665524890855,1.3483450593292088,-1.0908206418229245
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-04,125,1604.3191800878478,0.44,-0.17534029856274533,-21.917537320343165,,,0.7272212670555281,1.062392823849077,-1.147844894743463
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-05,1,365.25,0.0,-1.287585823821425,-1.287585823821425,,,0.0,0.0,-1.287585823821425
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-05,67,1017.8890814558059,0.5522388059701493,0.1959335371991343,13.127546992342,,,1.3807420400307089,1.2866593288671995,-1.1492949391914793
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-06,83,1063.7105263157894,0.37349397590361444,-0.2612397448463874,-21.682898822250152,,,0.6374045495066893,1.229556408547921,-1.1499836055237636
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-07,77,928.4484181568089,0.37662337662337664,-0.24867196153022153,-19.147741037827057,,,0.6583968607323385,1.2725810319812616,-1.1677623117767426
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-08,100,1292.9203539823009,0.4,-0.16429839100674795,-16.429839100674794,,,0.7524357229812809,1.2484028401690195,-1.1060992117905928
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-09,107,1326.6789250353606,0.2523364485981308,-0.5547842467385258,-59.361914401022254,,,0.36286257217620627,1.252140869585405,-1.1646214734978524
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-10,91,1129.8951841359774,0.5714285714285714,0.266221575247726,24.226163347543068,,,1.5592673346143244,1.2989200613590666,-1.110709739567395
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-11,92,1218.2356495468277,0.42391304347826086,-0.06838046477005597,-6.291002758845149,,,0.8771256628562524,1.1514786722406491,-0.9660126599288766
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-12,111,1422.5526315789473,0.42342342342342343,-0.13694645273858633,-15.201056253983081,,,0.8004497946900704,1.2973520035706174,-1.190259381590658
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2026-01,97,1184.264623955432,0.422680412371134,-0.1256262314287376,-12.185744448587549,,,0.8112567235239868,1.2774827034949225,-1.1529024159264174
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2026-02,85,1246.0033444816054,0.36470588235294116,-0.2367939565274742,-20.12748630483531,,,0.6725454052740875,1.333516418918261,-1.1382684313203963
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2026-03,73,924.7369942196532,0.4520547945205479,0.000711213142579264,0.05191855940828627,,,1.001206085948206,1.3060322972475136,-1.0761786812439915
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2026-04,108,1386.1317715959005,0.46296296296296297,-0.1444347643138629,-15.598954545897193,,,0.7669155241903061,1.0265016887829959,-1.1538627411215
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,1.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2026-05,1,365.25,0.0,-1.287585823821425,-1.287585823821425,,,0.0,0.0,-1.287585823821425
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-05,61,936.4728546409807,0.45901639344262296,0.004574860705682043,0.27906650304660463,,,1.0074172039093243,1.3536887621615536,-1.140127843559906
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-06,111,1374.3305084745764,0.40540540540540543,-0.16798278166829633,-18.64608876518089,,,0.7520072507192969,1.2564878063430933,-1.1392127280396984
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-07,81,1014.3514285714285,0.2962962962962963,-0.45810161214451495,-37.10623058370571,,,0.44937310974522204,1.261784713284382,-1.1822642754829977
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-08,96,1157.5460797799176,0.4479166666666667,-0.046189429982728826,-4.4341852783419675,,,0.9260185477895637,1.290750237687923,-1.130876330168352
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-09,116,1438.2687411598301,0.2672413793103448,-0.5373574517758013,-62.33346440599295,,,0.3741122556013656,1.2018909335797552,-1.1716715687878279
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-10,86,1089.4161849710983,0.5581395348837209,0.22213806281744897,19.10387340230061,,,1.4403020107510234,1.3019163836513423,-1.1417924477095742
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-11,84,1097.3830104321908,0.40476190476190477,-0.146315485714101,-12.290500799984484,,,0.7566645427657271,1.1240578159156382,-1.0101693308223236
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2025-12,120,1423.4370771312583,0.375,-0.2156249165492655,-25.87498998591186,,,0.6931324808501111,1.2987722628529592,-1.1242632241906003
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-01,104,1271.4979079497907,0.4423076923076923,-0.09222548949924246,-9.591450907921216,,,0.8570967041486134,1.2505874221360613,-1.1572150401065524
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-02,83,1216.685618729097,0.3253012048192771,-0.33139275903766674,-27.505599000126338,,,0.5679518872959897,1.3391732870055795,-1.1368442455228034
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-03,74,932.0172413793103,0.33783783783783783,-0.31639217699661726,-23.413021097749677,,,0.577159889941107,1.2783136091875418,-1.130017578110984
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-04,110,1411.800878477306,0.5181818181818182,0.021364228871685317,2.3500651758853848,,,1.0393770048485238,1.0882670411620272,-1.1260595503839654
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.0,1.5,6,4.0,5.0,2026-05,2,307.57894736842104,0.0,-1.2523904108456159,-2.5047808216912317,,,0.0,0.0,-1.2523904108456159
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-05,51,782.9527145359019,0.5098039215686274,0.12716536457245511,6.485433593195211,,,1.2263552999685694,1.3514230233336575,-1.1460626005391954
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-06,93,1151.4661016949153,0.3655913978494624,-0.2531382759529754,-23.541859663626713,,,0.6486789594063408,1.2784610474867772,-1.1357548352233413
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-07,69,884.2894736842105,0.3188405797101449,-0.3907296529676601,-26.960346054768547,,,0.5135958187867289,1.2939782051807187,-1.1793163099732842
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-08,86,1123.511177347243,0.43023255813953487,-0.09028364533521843,-7.764393498828785,,,0.8590764704122926,1.2792461697720823,-1.1244184036815474
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-09,108,1339.077793493635,0.26851851851851855,-0.5363088887046844,-57.92135998010591,,,0.378321980419255,1.215449206716928,-1.1793593287961623
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-10,79,1000.742774566474,0.5822784810126582,0.2759822695390348,21.80259929358375,,,1.5749298681344062,1.2983649694244768,-1.1491572515133994
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-11,75,993.1268882175227,0.38666666666666666,-0.18154410067622084,-13.615807550716562,,,0.7046691299197535,1.1202676833696927,-1.0022515297486445
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2025-12,109,1292.955345060893,0.4036697247706422,-0.13480353098816591,-14.693584877710085,,,0.7959997712580618,1.303038891153512,-1.1081122475148404
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-01,84,1026.9790794979078,0.47619047619047616,0.010591073011523757,0.8896501329679956,,,1.0178397817540907,1.2689635300190794,-1.133383887904436
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-02,74,1084.7558528428094,0.32432432432432434,-0.3395460909267166,-25.126410728577028,,,0.5586245280827129,1.3250461935401527,-1.138550387470814
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-03,59,745.2363112391931,0.3728813559322034,-0.23178719356727914,-13.67544442046947,,,0.671044039762714,1.2680373084871819,-1.123574735329391
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-04,99,1270.6207906295754,0.5454545454545454,0.07488121578716561,7.413240362929395,,,1.1475499853922375,1.067693903184883,-1.1164940090900954
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.0,1.5,6,4.0,5.0,2026-05,2,307.57894736842104,0.0,-1.2523904108456159,-2.5047808216912317,,,0.0,0.0,-1.2523904108456159
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-05,43,660.1366024518388,0.5348837209302325,0.187485703162647,8.061885235993822,,,1.350181153334886,1.351475099242117,-1.1511021023287433
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-06,75,961.1842105263157,0.32,-0.3775271911503573,-28.3145393362768,,,0.5141169340971738,1.2483271160874132,-1.1426351004387199
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-07,59,738.8485714285714,0.2711864406779661,-0.5232179490245235,-30.869858992446886,,,0.3942808753978846,1.2558827322550654,-1.185208900198324
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-08,79,1032.0625931445604,0.46835443037974683,-0.0032532553301874187,-0.2570071710848061,,,0.9946294323126352,1.2864254670062674,-1.139398796436112
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-09,92,1153.7510729613734,0.2608695652173913,-0.5430543503989831,-49.96100023670645,,,0.3740282608083964,1.2438544783531185,-1.1737280546644309
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-10,64,823.8237885462555,0.578125,0.2696114787716242,17.25513464138395,,,1.564718396258808,1.292173652134915,-1.1316774254669593
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-11,69,913.6767371601209,0.4057971014492754,-0.1000324382703517,-6.902238240654268,,,0.825083870537486,1.162786959766367,-0.9624456857100621
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2025-12,92,1179.0526315789473,0.42391304347826086,-0.12604290159003223,-11.595946946282966,,,0.8145255762091863,1.3057568351925983,-1.1796313871470623
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-01,74,904.7196652719665,0.47297297297297297,0.0043749802258272324,0.3237485367112152,,,1.007329701608463,1.2712328718029813,-1.1325487686254647
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-02,61,894.190635451505,0.3442622950819672,-0.2954805073189125,-18.024310946453664,,,0.6053684023674251,1.3166406806326705,-1.1418441309934937
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-03,62,780.8793103448276,0.3548387096774194,-0.2578015221979801,-15.983694376274766,,,0.6377511952276296,1.2790832330919164,-1.1030881376074233
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-04,89,1142.2752562225476,0.5168539325842697,0.0014975207799695497,0.13327934941728992,,,1.0027971934056874,1.038713190023687,-1.1080820323644724
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.0,1.5,6,4.0,5.0,2026-05,1,365.25,0.0,-1.287585823821425,-1.287585823821425,,,0.0,0.0,-1.287585823821425
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-05,40,614.0805604203152,0.525,0.1605259679449514,6.421038717798055,,,1.2932436168579504,1.3484590737485849,-1.152452727943275
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-06,65,833.0263157894736,0.3230769230769231,-0.37358022159282755,-24.28271440353379,,,0.5172695507649947,1.2390537825756494,-1.143246450855055
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-07,52,666.421052631579,0.2692307692307692,-0.5128620288469019,-26.6688255000389,,,0.40666901508784314,1.305629365087978,-1.1828325424018578
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-08,77,1005.9344262295082,0.45454545454545453,-0.03903681765717566,-3.005834959602526,,,0.9371883670037138,1.281397556877548,-1.139398796436112
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-09,90,1128.6695278969958,0.25555555555555554,-0.5557571730469896,-50.01814557422906,,,0.36300243306657975,1.2392859116798596,-1.171965993177102
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-10,59,759.4625550660793,0.6101694915254238,0.3443711563448603,20.31789822434676,,,1.7767021100502807,1.2910302339667206,-1.137356095585008
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,2.0,2.0,2.5,0.8,0.2,0.65,True,1.0,1.5,6,4.0,5.0,2025-11,64,847.4682779456193,0.40625,-0.09968380908136794,-6.379763781207548,,,0.8234182841452953,1.1442107521955094,-0.9507695615339682
