timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,AVAXUSDT,381,381.93676024929954,0.3858267716535433,-0.11238471462642191,-42.818576272666746,,,0.8473354483790008,1.6167097486386282,-1.19861072360062
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,BNBUSDT,399,402.88360306398664,0.3208020050125313,-0.4763995286312112,-190.08341192385328,,,0.4996028241528985,1.482669261375531,-1.4017161526934365
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,BTCUSDT,441,445.4078405392171,0.25170068027210885,-0.7636928108110737,-336.7885295676835,,,0.3271780502591974,1.4754290217435555,-1.516851972670358
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,ETHUSDT,369,370.19301307544845,0.3712737127371274,-0.21441407646694896,-79.11879421630417,,,0.7259807207012557,1.530040971925499,-1.2445448593538686
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,LINKUSDT,348,350.4385985066054,0.3448275862068966,-0.21616443512444564,-75.22522342330709,,,0.7241527448015872,1.6456737981411045,-1.196079294737893
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,LTCUSDT,348,349.6152656008252,0.3160919540229885,-0.35581020201310093,-123.82195030055912,,,0.5815445406597926,1.5643671942067336,-1.2432871498457976
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,SOLUSDT,369,370.2671703296703,0.35501355013550134,-0.18469383698144512,-68.15202584615325,,,0.7569376873637849,1.6201304238005505,-1.1781055099328797
15m,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,XRPUSDT,372,373.2774725274725,0.31451612903225806,-0.3415785287562626,-127.06721269732968,,,0.5976398481536385,1.6131406123241017,-1.2384496640754885
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,ADAUSDT,645,647.2149725274725,0.324031007751938,-0.29047829875149417,-187.35850269471374,,,0.6394601951639487,1.5899644625601348,-1.191883200389408
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,AVAXUSDT,731,732.7973011607296,0.3447332421340629,-0.23928616062061692,-174.91818341367096,,,0.6949538846844004,1.581338722792515,-1.1971096900989244
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,BNBUSDT,709,714.2965176416503,0.3131170662905501,-0.4905433733509956,-347.7952517058559,,,0.48698705075510007,1.4871670678358726,-1.3920869420234487
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,BTCUSDT,789,791.709478021978,0.24461343472750316,-0.7636987710447398,-602.5583303542998,,,0.32181986402613105,1.4815269905018924,-1.4907601334247735
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,ETHUSDT,702,704.269634631341,0.33048433048433046,-0.3319852519122172,-233.0536468423765,,,0.6069006809679347,1.5508980559988153,-1.2614085017746843
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,LINKUSDT,681,683.3385989010989,0.3142437591776799,-0.31573046258525767,-215.01244502056048,,,0.6159425213018467,1.6113644738481596,-1.1988103692164167
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,LTCUSDT,684,686.5846788045345,0.3216374269005848,-0.34964687764982655,-239.15846431248136,,,0.5890140244794589,1.5579793908428872,-1.2541248497799926
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,SOLUSDT,699,701.28,0.34620886981402005,-0.24356918594996885,-170.25486097902822,,,0.6914173150096272,1.5763507297853818,-1.2072904542387104
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,XRPUSDT,705,707.2995708154507,0.31347517730496455,-0.3757344050306763,-264.8927555466268,,,0.5658282807917444,1.562071563433691,-1.2605590311270094
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,ADAUSDT,543,544.8646978021977,0.3351749539594843,-0.2519663240086293,-136.8177139366857,,,0.6814880428346175,1.6084347268889525,-1.1898970477298478
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,AVAXUSDT,636,637.5637257704843,0.35691823899371067,-0.21151679292202233,-134.5246802984062,,,0.7257899799140453,1.5685694741467582,-1.199486432591003
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,BNBUSDT,625,629.6690035628088,0.32,-0.47246246937230263,-295.28904335768914,,,0.5022220607493936,1.4896268012105858,-1.3957985967054265
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,BTCUSDT,672,674.3076923076923,0.25595238095238093,-0.7524945537840101,-505.67634014285477,,,0.33261574766352603,1.4652476698840398,-1.5153978787258193
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,ETHUSDT,605,606.956024148093,0.32727272727272727,-0.333623034194306,-201.84193568755512,,,0.6039552715299771,1.5545573608024161,-1.2521972804089276
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,LINKUSDT,579,580.9883241758241,0.31951640759930916,-0.2922022772098416,-169.1851185044983,,,0.6417561037064536,1.638255519152889,-1.1986355064664536
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,LTCUSDT,571,573.6503352243425,0.3134851138353765,-0.3678128383377875,-210.02113069087667,,,0.5722464721696569,1.5696379316406797,-1.2525161236085673
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,SOLUSDT,594,595.9375107296138,0.3434343434343434,-0.2336409580226728,-138.78272906546763,,,0.7029098828004372,1.6095953186890566,-1.1977953181488084
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,12,4.0,5.0,XRPUSDT,596,597.944034334764,0.3087248322147651,-0.379191103920393,-225.99789793655424,,,0.5648482288513744,1.5943277030408485,-1.2605684351846367
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,ADAUSDT,487,488.70036059756166,0.30390143737166325,-0.34678639414461915,-168.88497394842952,,,0.5809513402382163,1.5819931466297965,-1.1888494384945116
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,AVAXUSDT,559,560.3744067699697,0.3631484794275492,-0.17714735510823457,-99.02537150550312,,,0.7661321772471228,1.5980253812712981,-1.1893947300662264
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,BNBUSDT,534,537.9891966440639,0.31835205992509363,-0.4748427920735322,-253.5660509672662,,,0.5012480704178279,1.4990299518863135,-1.396706436230603
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,BTCUSDT,593,598.9270962352738,0.24620573355817876,-0.7545240730792886,-447.43277533601815,,,0.32433473109674893,1.4710817229174777,-1.4814557200938925
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,ETHUSDT,502,503.62301507825237,0.33665338645418325,-0.31498294597251375,-158.1214388782019,,,0.620109056348035,1.527260735985656,-1.2499354452245581
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,LINKUSDT,506,507.7376373626373,0.3241106719367589,-0.28979171358928707,-146.63460707617926,,,0.64287565474117,1.6095339962545248,-1.2005794808828107
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,LTCUSDT,525,526.9838543455857,0.3180952380952381,-0.3576863557781045,-187.78533678350485,,,0.5799276416124666,1.5523688180382686,-1.24868974691591
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,SOLUSDT,516,517.6830901287553,0.3430232558139535,-0.24180347609065234,-124.7705936627766,,,0.6915340286508028,1.580320846775242,-1.1931781225427565
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,12,4.0,5.0,XRPUSDT,519,520.6928755364806,0.3198458574181118,-0.3420116464423153,-177.50404450356163,,,0.5972865248943316,1.585939881085492,-1.2486404100956183
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,ADAUSDT,431,432.50483658634306,0.3225058004640371,-0.2885897734005314,-124.38219233562903,,,0.6399141540875899,1.5902268161552735,-1.1829579444562057
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,AVAXUSDT,497,498.22196809423065,0.36619718309859156,-0.17307808195203495,-86.01980673016136,,,0.7704676897090427,1.5864912361272632,-1.1897181323978518
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,BNBUSDT,496,499.7053212274451,0.33064516129032256,-0.4417138220050383,-219.090055714499,,,0.5285109058877149,1.4974803062152455,-1.3996289937765038
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,BTCUSDT,523,528.2274390068267,0.25621414913957935,-0.7410477120129856,-387.5679533827915,,,0.33473804430675946,1.4553097786550107,-1.4976335828343519
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,ETHUSDT,451,452.4581270922148,0.34811529933481156,-0.2783928750381705,-125.55518664221489,,,0.6571976455771559,1.5331590410859763,-1.2457862452133102
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,LINKUSDT,440,441.51098901098896,0.34545454545454546,-0.22256325147574416,-97.92783064932743,,,0.7160740659908371,1.62485805616324,-1.1975911638407635
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,LTCUSDT,451,453.09334708612687,0.3170731707317073,-0.3548279385608767,-160.0274002909554,,,0.5840001659406608,1.57100701997385,-1.2489655978805714
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,SOLUSDT,453,454.47759656652363,0.3509933774834437,-0.21109481739555,-95.62595228018415,,,0.7265403857896209,1.5978838678122864,-1.1894200247018287
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,12,4.0,5.0,XRPUSDT,460,461.5004291845494,0.31956521739130433,-0.3294277622043056,-151.53677061398056,,,0.6105125018437002,1.6158525672348671,-1.2430258721965048
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,1.5,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,ADAUSDT,316,318.8370165745856,0.3449367088607595,-0.20781669942773934,-65.67007701916563,,,0.7376284280562677,1.693799094677286,-1.2091506199951199
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,1.5,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,AVAXUSDT,381,383.80211445644676,0.32808398950131235,-0.29949180010778087,-114.10637584106452,,,0.6414553765053905,1.6331389396030604,-1.243159153482215
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,1.5,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,BNBUSDT,392,394.53164556962025,0.29846938775510207,-0.5640064699932729,-221.09053623736298,,,0.43919257469814055,1.4798766748562797,-1.433585844347446
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,1.5,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,BTCUSDT,476,477.63461538461536,0.2689075630252101,-0.7489316498937792,-356.4914653494389,,,0.34688832917557394,1.4792494327616141,-1.5684925078819698
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,1.5,0.7,0.3,0.5,True,1.2,2.0,12,4.0,5.0,ETHUSDT,430,431.39023203914047,0.3325581395348837,-0.3316145692921196,-142.59426479561142,,,0.6171706054533478,1.6075555075745802,-1.2978212626438201
