symbol,timeframe,param_id,exit_model,friction_case,entry_mode,signal_time,entry_time,exit_time,side,raw_entry,entry,raw_exit,exit,stop,target,atr_at_signal,risk,volume_z,candle_return,body_pct,close_location,gross_r,fee_r,net_r,exit_reason,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,atr_period,volume_z_lookback,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-04 22:00:00+00:00,2025-05-04 22:15:00+00:00,2025-05-04 22:45:00+00:00,short,0.6805,0.6801597500000001,0.6756704642857143,0.6760082995178571,0.6831526071428572,0.6756704642857143,0.0029928571428571543,0.0029928571428571543,2.0703647734582544,-0.009016870273414752,0.8378378378378398,0.14864864864864805,1.3871194928401172,0.18125396365871055,1.2058655291814067,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-04 22:45:00+00:00,2025-05-04 23:00:00+00:00,2025-05-04 23:30:00+00:00,short,85.71,85.667145,85.08857357142858,85.1311178582143,86.05285928571429,85.08857357142858,0.3857142857142861,0.3857142857142861,3.362911100878011,-0.005804504295333178,0.7352941176470514,0.26470588235294856,1.3896999972222075,0.17712412444555536,1.212575872776652,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-04 22:00:00+00:00,2025-05-04 22:15:00+00:00,2025-05-04 23:30:00+00:00,short,2.1612,2.1601194,2.150733685714286,2.151809052557143,2.166376542857143,2.150733685714286,0.006257142857142834,0.006257142857142834,2.9122394916073384,-0.007602821287899583,0.8972972972972963,0.09729729729728678,1.3281377191780592,0.27564839422739834,1.0524893249506608,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-04 23:15:00+00:00,2025-05-04 23:30:00+00:00,2025-05-04 23:45:00+00:00,short,94116.4,94069.3418,94273.45608571428,94320.59281375713,94273.45608571428,93763.17037142857,204.1142857142851,204.1142857142851,1.9208444747515188,-0.003927790303920731,0.9657409810536944,0.03399948092397021,-1.2309330181270752,0.3691852022106114,-1.6001182203376867,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-04 23:15:00+00:00,2025-05-04 23:30:00+00:00,2025-05-05 00:00:00+00:00,short,143.64,143.56817999999998,144.13817999999998,144.21024908999996,144.13817999999998,142.71318,0.5699999999999993,0.5699999999999993,2.075523429945492,-0.006146408839779107,0.8900000000000148,0.10999999999998522,-1.1264369999999635,0.2019497748000002,-1.3283867747999638,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 08:45:00+00:00,2025-05-05 09:00:00+00:00,2025-05-05 09:30:00+00:00,short,88.62,88.57569000000001,89.09283285714287,89.13737927357143,89.09283285714287,87.79997571428572,0.5171428571428548,0.5171428571428548,1.525945703859916,-0.009852216748768423,0.8380952380952247,0.05714285714285869,-1.0861394792817514,0.13745762264254205,-1.2235971019242935,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 10:15:00+00:00,2025-05-05 10:30:00+00:00,2025-05-05 10:45:00+00:00,short,13.737,13.7301315,13.65620292857143,13.663031030035715,13.779417214285715,13.65620292857143,0.04928571428571425,0.04928571428571425,2.0662138088490996,-0.00641996681814906,0.917525773195885,0.08247422680411502,1.3614588108695738,0.22232131908434802,1.1391374917852257,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 10:30:00+00:00,2025-05-05 10:45:00+00:00,2025-05-05 11:00:00+00:00,short,144.12,144.04794,144.51508285714286,144.58734039857143,144.51508285714286,143.34722571428574,0.4671428571428505,0.4671428571428505,2.5321505060758067,-0.004761247584874399,0.6969696969697082,0.02020202020200222,-1.1546797522935683,0.2471494755706458,-1.4018292278642142,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 11:30:00+00:00,2025-05-05 11:45:00+00:00,2025-05-05 12:15:00+00:00,short,0.663,0.6626685000000001,0.6662899285714287,0.6666230735357144,0.6662899285714287,0.6572363571428572,0.0036214285714285693,0.0036214285714285693,5.810718925875128,-0.004799760011999371,0.5423728813559274,0.2203389830508414,-1.091992692307688,0.14682510476923089,-1.2388177970769187,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 11:30:00+00:00,2025-05-05 11:45:00+00:00,2025-05-05 12:15:00+00:00,short,2.141,2.1399295,2.149922357142857,2.1509973183214286,2.149922357142857,2.1249402142857146,0.009992857142857105,0.009992857142857105,2.2559093396544294,-0.003911342894393724,0.5419354838709707,0.2645161290322745,-1.1075729556826333,0.17175975827448245,-1.2793327139571158,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 12:00:00+00:00,2025-05-05 12:15:00+00:00,2025-05-05 13:30:00+00:00,long,19.557,19.566778499999998,19.454921357142855,19.445193896464286,19.454921357142855,19.73456421428571,0.11185714285714354,0.11185714285714354,2.201274309272194,0.004831414473684272,0.5251396648044699,0.9497206703910601,-1.0869632499999768,0.13950641469999916,-1.226469664699976,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 13:45:00+00:00,2025-05-05 14:00:00+00:00,2025-05-05 14:15:00+00:00,long,93974.5,94021.48724999999,93798.18724999999,93751.288156375,93798.18724999999,94356.43724999999,223.29999999999876,223.29999999999876,2.438524310515454,0.003783147834760628,0.5993584332264026,0.9998311666385179,-1.2100272889610149,0.33635965142207985,-1.5463869403830948,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 13:45:00+00:00,2025-05-05 14:00:00+00:00,2025-05-05 15:15:00+00:00,long,2.1337,2.13476685,2.12246685,2.121405616575,2.12246685,2.15321685,0.012300000000000009,0.012300000000000009,2.1027062474837965,0.005781433607520658,0.6406250000000069,0.8958333333333454,-1.0862791402438978,0.13841211273414625,-1.224691252978044,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 15:30:00+00:00,2025-05-05 15:45:00+00:00,2025-05-05 16:15:00+00:00,short,2.1138,2.1127431,2.125535957142857,2.1265987251214287,2.125535957142857,2.0935538142857144,0.012792857142857115,0.012792857142857115,2.5599818506570573,-0.007052186177714942,0.7575757575757399,0.10101010101011211,-1.0830751072026998,0.13255340156716947,-1.2156285087698693,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 16:15:00+00:00,2025-05-05 16:30:00+00:00,2025-05-05 18:30:00+00:00,long,145.15,145.222575,146.41721785714287,146.34400924821432,144.42614642857143,146.41721785714287,0.7964285714285718,0.7964285714285718,2.3974694090718907,0.0074331365057313074,0.8492063492063725,0.8571428571428733,1.408078876681649,0.14643702886008964,1.2616418478215594,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 18:30:00+00:00,2025-05-05 18:45:00+00:00,2025-05-05 19:30:00+00:00,long,1821.96,1822.87098,1817.1709799999999,1816.26239451,1817.1709799999999,1831.4209799999999,5.699999999999997,5.699999999999997,2.4395277484979596,0.004712566476916102,0.6903225806451518,0.756451612903229,-1.1594009631578948,0.2553777806673686,-1.4147787438252633,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 19:15:00+00:00,2025-05-05 19:30:00+00:00,2025-05-05 20:00:00+00:00,short,84.92,84.87754000000001,84.12861142857143,84.17067573428571,85.37682571428573,84.12861142857143,0.49928571428571694,0.49928571428571694,15.991673961422384,-0.01688726608854409,0.7830687830687849,0.16402116402116518,1.4157510329041731,0.13543204694019959,1.2803189859639736,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-05 22:30:00+00:00,2025-05-05 22:45:00+00:00,2025-05-05 23:45:00+00:00,long,1825.33,1826.2426649999998,1820.005522142857,1819.0955193817856,1820.005522142857,1835.5983792857141,6.237142857142869,6.237142857142869,2.1531198194004446,0.00507067632823703,0.7261998426435871,0.7261998426435871,-1.1459005801076267,0.23378256794019653,-1.3796831480478233,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 00:15:00+00:00,2025-05-06 00:30:00+00:00,2025-05-06 01:00:00+00:00,long,598.64,598.93932,598.0800342857142,597.7809942685714,598.0800342857142,600.2282485714285,0.8592857142857042,0.8592857142857042,1.8650979317900185,0.002711387828881309,0.6136363636363685,0.7045454545454634,-1.3480099950125064,0.5570767880219516,-1.905086783034458,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 02:15:00+00:00,2025-05-06 02:30:00+00:00,2025-05-06 02:45:00+00:00,short,144.07,143.997965,144.54367928571426,144.6159511253571,144.54367928571426,143.17939357142856,0.5457142857142786,0.5457142857142786,1.881844662817851,-0.00560088507813582,0.8804347826086829,0.1195652173913171,-1.1324353082460208,0.21154946731701843,-1.3439847755630392,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 07:00:00+00:00,2025-05-06 07:15:00+00:00,2025-05-06 07:30:00+00:00,long,0.6632,0.6635316,0.6610744571428572,0.6607439199142858,0.6610744571428572,0.6672173142857143,0.0024571428571428405,0.0024571428571428405,2.4993084980120424,0.004678539088439468,0.7045454545454414,0.7045454545454414,-1.1345209651162407,0.2155797358000015,-1.3501007009162422,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 08:00:00+00:00,2025-05-06 08:15:00+00:00,2025-05-06 08:30:00+00:00,short,19.546,19.536227,19.607012714285716,19.616816220642857,19.607012714285716,19.43004842857143,0.07078571428571401,0.07078571428571401,1.8795536358517457,-0.008091024020227568,0.8465608465608471,0.15343915343915293,-1.138495548940462,0.22124827652431972,-1.3597438254647818,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 08:00:00+00:00,2025-05-06 08:15:00+00:00,2025-05-06 08:30:00+00:00,short,13.372,13.365314000000001,13.416814000000002,13.423522407000002,13.416814000000002,13.288064000000002,0.051500000000000004,0.051500000000000004,3.4853210899744735,-0.0065852756196818655,0.8018018018018136,0.18018018018017817,-1.1302603300970953,0.20806863228737868,-1.3383289623844739,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 08:00:00+00:00,2025-05-06 08:15:00+00:00,2025-05-06 08:30:00+00:00,short,81.4,81.3593,81.6800142857143,81.72085429285714,81.6800142857143,80.87822857142858,0.32071428571428534,0.32071428571428534,1.6428705967438404,-0.005126953125000021,0.8076923076923171,0.19230769230768285,-1.1273407795100017,0.20339618352783992,-1.3307369630378416,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 08:15:00+00:00,2025-05-06 08:30:00+00:00,2025-05-06 08:45:00+00:00,short,94219.7,94172.59015,94299.94015000001,94347.09012007501,94299.94015000001,93981.56515000001,127.34999999999958,127.34999999999958,3.7885870653593785,-0.0018765372312632704,0.7139393939393822,0.2222222222222222,-1.3702392624656894,0.5921309156500216,-1.962370178115711,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 09:00:00+00:00,2025-05-06 09:15:00+00:00,2025-05-06 10:00:00+00:00,short,595.95,595.6520250000001,596.4570250000002,596.7552535125001,596.4570250000002,594.4445250000001,0.8050000000000068,0.8050000000000068,2.3758531917131758,-0.0014727047561669435,0.6616541353383221,0.08270676691730094,-1.3704702018633197,0.5925005110621069,-1.9629707129254266,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 08:15:00+00:00,2025-05-06 08:30:00+00:00,2025-05-06 10:30:00+00:00,short,0.6585,0.65817075,0.6536493214285715,0.6539761460892857,0.6611850357142858,0.6536493214285715,0.0030142857142857154,0.0030142857142857154,1.6112770659359539,-0.006231003039513666,0.7592592592592479,0.22222222222223592,1.3915747571090276,0.17412375872274877,1.217450998386279,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 09:45:00+00:00,2025-05-06 10:00:00+00:00,2025-05-06 10:30:00+00:00,long,143.8,143.8719,143.34047142857145,143.26880119285718,143.34047142857145,144.66904285714287,0.5314285714285713,0.5314285714285713,1.5217108131672832,0.0045954602423060615,0.7021276595744661,0.9255319148936241,-1.1348633467741396,0.21612740950000012,-1.3509907562741397,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 10:45:00+00:00,2025-05-06 11:00:00+00:00,2025-05-06 11:30:00+00:00,short,1787.39,1786.4963050000001,1778.278447857143,1779.1675870810714,1791.9748764285716,1778.278447857143,5.47857142857148,5.47857142857148,4.4680030233659425,-0.0037355310987152086,0.6520467836257369,0.2748538011695847,1.3377060086701653,0.2603353037243,1.0773707049458654,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 11:15:00+00:00,2025-05-06 11:30:00+00:00,2025-05-06 13:15:00+00:00,short,142.64,142.56868,141.67510857142858,141.74594612571428,143.16439428571428,141.67510857142858,0.595714285714286,0.595714285714286,2.324548706294399,-0.003837566285235717,0.5851063829787067,0.2659574468085113,1.3810880383693087,0.19090670339376492,1.1901813349755437,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 13:00:00+00:00,2025-05-06 13:15:00+00:00,2025-05-06 13:30:00+00:00,short,93707.1,93660.24645,93816.9607357143,93863.86921608215,93816.9607357143,93425.17502142857,156.71428571428675,156.71428571428675,1.5999699657218438,-0.0021949325918203437,0.8432896890343635,0.072831423895263,-1.2993248519371126,0.47863949304013365,-1.7779643449772462,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 13:30:00+00:00,2025-05-06 13:45:00+00:00,2025-05-06 14:00:00+00:00,long,13.259,13.2656295,13.383272357142856,13.376580720964284,13.187200928571428,13.383272357142856,0.07842857142857136,0.07842857142857136,1.776544898561175,0.0074903533328289475,0.8114754098360561,0.8442622950819683,1.4146785915300482,0.1358801249885247,1.2787984665415235,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 14:00:00+00:00,2025-05-06 14:15:00+00:00,2025-05-06 14:45:00+00:00,long,143.37,143.441685,142.661685,142.5903541575,142.661685,144.61168500000002,0.7800000000000031,0.7800000000000031,2.052178939074072,0.006838209376101508,0.7698412698412745,0.785714285714276,-1.0914497980769249,0.14668309700384558,-1.2381328950807704,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 14:00:00+00:00,2025-05-06 14:15:00+00:00,2025-05-06 15:00:00+00:00,long,2.1123,2.1133561499999995,2.1021632928571425,2.101112211210714,2.1021632928571425,2.1301454357142853,0.0111928571428571,0.0111928571428571,3.133172120509765,0.008588015160965325,0.8136363636363559,0.8227272727272639,-1.093906464901083,0.1506127812557759,-1.2445192461568588,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 18:45:00+00:00,2025-05-06 19:00:00+00:00,2025-05-06 19:30:00+00:00,long,601.64,601.9408199999999,600.9801057142856,600.6796156614286,600.9801057142856,603.3818914285714,0.9607142857142971,0.9607142857142971,2.1234553484705327,0.00315241685292055,0.7941176470588193,0.8067226890756146,-1.3127777501857871,0.5007192891973175,-1.8134970393831047,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 22:00:00+00:00,2025-05-06 22:15:00+00:00,2025-05-06 23:00:00+00:00,long,19.956,19.965978,19.838478,19.828558761,19.838478,20.157228,0.1275,0.1275,3.619277025335592,0.011099176512710467,0.6977491961414867,0.7202572347266889,-1.0777979529411745,0.1248456055247059,-1.2026435584658803,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 22:00:00+00:00,2025-05-06 22:15:00+00:00,2025-05-06 23:00:00+00:00,long,602.12,602.42106,601.2832028571429,600.9825612557144,601.2832028571429,604.1278457142857,1.1378571428571718,1.1378571428571718,2.2939192863400493,0.005724520027451037,0.8402948402948478,0.8402948402948478,-1.2642173521656388,0.4230420765242831,-1.6872594286899218,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 22:15:00+00:00,2025-05-06 22:30:00+00:00,2025-05-06 23:15:00+00:00,long,96000.0,96048.0,96395.88214285714,96347.68420178571,95816.07857142857,96395.88214285714,231.9214285714292,231.9214285714292,1.5831192301340296,0.005231374791838444,0.9249070631970369,0.9659851301115188,1.2921798715697939,0.33182907743693896,0.9603507941328548,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 22:45:00+00:00,2025-05-06 23:00:00+00:00,2025-05-06 23:15:00+00:00,long,86.48,86.52324,87.32145428571428,87.27779355857143,85.99109714285714,87.32145428571428,0.5321428571428584,0.5321428571428584,6.277947656715216,0.012115563839701677,0.866666666666658,0.8999999999999965,1.4179529959731547,0.13064238764134198,1.2873106083318127,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 22:00:00+00:00,2025-05-06 22:15:00+00:00,2025-05-06 23:30:00+00:00,long,0.6703,0.67063515,0.6769672928571429,0.6766288092107143,0.6664137214285714,0.6769672928571429,0.004221428571428575,0.004221428571428575,5.581587417313281,0.01227644740830554,0.6982758620689619,0.7155172413793143,1.4198177487309844,0.12765952912994913,1.2921582196010353,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-06 22:00:00+00:00,2025-05-06 22:15:00+00:00,2025-05-07 00:15:00+00:00,long,2.1453,2.14637265,2.1603440785714287,2.1592639065321433,2.137058364285714,2.1603440785714287,0.009314285714285735,0.009314285714285735,3.7088324402592727,0.009443316492752263,0.6944444444444466,0.7152777777777777,1.3840306092791848,0.1849046373970855,1.1991259718820992,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 00:15:00+00:00,2025-05-07 00:30:00+00:00,2025-05-07 02:00:00+00:00,long,148.5,148.57424999999998,147.80996428571427,147.73605930357144,147.80996428571427,149.72067857142855,0.7642857142857115,0.7642857142857115,4.0885655981622335,0.010464089148603795,0.8279569892473168,0.8494623655913983,-1.0966981074765993,0.15507829271962675,-1.2517764001962262,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 04:30:00+00:00,2025-05-07 04:45:00+00:00,2025-05-07 05:15:00+00:00,long,604.38,604.68219,603.60719,603.305386405,603.60719,606.29469,1.0749999999999968,1.0749999999999968,3.302320863228696,0.0020587746969948683,0.6739130434782542,0.907608695652136,-1.2807475302325206,0.44948374936000135,-1.7302312795925219,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 12:00:00+00:00,2025-05-07 12:15:00+00:00,2025-05-07 12:45:00+00:00,long,608.24,608.54412,607.7562628571429,607.4523847257144,607.7562628571429,609.7259057142858,0.7878571428571409,0.7878571428571409,2.120242725618135,0.0032817163871436024,0.9299065420560849,0.9579439252336297,-1.3857020707161007,0.6173690323176807,-2.0030711030337813,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 13:30:00+00:00,2025-05-07 13:45:00+00:00,2025-05-07 14:00:00+00:00,long,96967.7,97016.18384999999,97227.73742142855,97179.12355271784,96875.14813571428,97227.73742142855,141.03571428571428,141.03571428571428,3.02649409246822,0.005231751705904835,0.8289085545722801,0.8677482792527081,1.1553080972650747,0.5507691676146973,0.6045389296503774,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 13:30:00+00:00,2025-05-07 13:45:00+00:00,2025-05-07 14:15:00+00:00,long,2.1339,2.13496695,2.1430455214285713,2.141973998667857,2.1295812357142854,2.1430455214285713,0.005385714285714359,0.005385714285714359,3.826511061198705,0.005788780120482021,0.9044117647058785,0.9264705882353037,1.3010435192307368,0.3176507866384572,0.9833927325922796,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 13:30:00+00:00,2025-05-07 13:45:00+00:00,2025-05-07 14:45:00+00:00,long,0.6726,0.6729362999999999,0.6699291571428571,0.6695941925642857,0.6699291571428571,0.6774470142857142,0.003007142857142851,0.003007142857142851,4.107735474565323,0.007606263982102898,0.7727272727272788,0.8030303030303061,-1.1113896460807609,0.1785788778707842,-1.289968523951545,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-05-07 13:30:00+00:00,2025-05-07 13:45:00+00:00,2025-05-07 14:45:00+00:00,long,19.522,19.531760999999996,19.450832428571424,19.44110701235714,19.450832428571424,19.653153857142854,0.08092857142857136,0.08092857142857136,1.6745807776542507,0.007036466358500281,0.8456790123456683,0.9012345679012251,-1.1201728393645063,0.19262847384748472,-1.312801313211991,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
