timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r,best_symbol_ev_share,best_symbol_total_ev_r,best_month_ev_share,best_month_total_ev_r
1h,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_b,base,next_open,2.5,2.5,1.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,793,805.4035453597497,0.36065573770491804,-0.1322670705016656,-104.88778690782082,-113.87983021333724,34,0.8101350038991081,1.5648451982640852,-1.0896124528823457,,-12.892175767666396,,22.864320810859606
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,base,next_open,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,1198,1216.73826903024,0.3606010016694491,-0.13242121323752884,-158.64061345855956,-182.93920776793493,28,0.8050166396036593,1.5161352326600013,-1.0621553968246475,,4.3695919324812476,,20.373847917632613
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_open,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,669,679.4640250260688,0.3617339312406577,-0.13320483144448694,-89.11403223636177,-94.80278350353973,33,0.8078257992316816,1.5479372968840766,-1.0859832741974433,,2.5156135986759947,,23.64466566019837
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_open,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,973,981.735497237569,0.36279547790339156,-0.13434659756629702,-130.71923943200702,-148.84682609340922,32,0.8026305644802061,1.5059154941982034,-1.0682377562644723,,-33.606783367791564,,27.202670547371145
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_open,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,845,858.2168925964546,0.3621301775147929,-0.13610393295501264,-115.00782334698569,-132.44926861895232,31,0.8001234287380019,1.5045307003223227,-1.067521739602257,,1.2376266510853893,,21.186432584637874
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,base,next_open,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,1335,1346.985497237569,0.35730337078651686,-0.1361938443180981,-181.81878216466097,-213.62729606721138,32,0.799872730345697,1.5234737866109604,-1.0588761985758615,,-10.349064796932508,,27.120878828320667
1h,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,2.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,845,858.2168925964546,0.3585798816568047,-0.13725909390756855,-115.98393435189541,-124.97698510104856,34,0.8034979755795852,1.5652112690209463,-1.0890091307476792,,-0.9710180600537341,,26.229893483977833
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,1.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,1589,1613.8540145985403,0.3618628067967275,-0.1407349772348059,-223.62787882610658,-247.73598466144423,28,0.7919139789573432,1.4801073086284426,-1.0598516580744193,,10.210021500439755,,18.671241557460014
1h,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,1324,1335.8867403314916,0.35725075528700906,-0.14073996206650174,-186.33970977604832,-207.51867465144872,38,0.7936338942807881,1.5150470233166162,-1.0610539974204556,,-17.697879685105267,,18.784433740965206
1h,range2.5_ret2.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.5,2.5,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,946,960.7966631908238,0.35306553911205074,-0.14454502223145285,-136.7395910309544,-147.146096735616,40,0.7947158119656818,1.584908390623409,-1.088397048201263,,-1.1546311784093033,,22.016064531425567
1h,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_open,2.5,2.5,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,646,656.1042752867571,0.3591331269349845,-0.1470099163474499,-94.96840596045263,-100.38010364259452,27,0.790147575177157,1.5412936296789013,-1.093112386584439,,2.533285445367666,,17.74072931204164
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,1559,1572.996546961326,0.3534316869788326,-0.14903219992866337,-232.34119968878622,-257.25350305858825,39,0.7839773624708238,1.530308134752048,-1.067004942397981,,-38.44877075606933,,23.21567608596853
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,1107,1116.9385359116022,0.35501355013550134,-0.14903566680629388,-164.98248315456732,-182.53248278682818,36,0.7843257410480684,1.526663911524287,-1.0713745103411936,,-3.740700374722405,,19.189819225078683
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,1.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2064,2082.5303867403313,0.3551356589147287,-0.15045980356643235,-310.54903456111634,-339.8659368696448,30,0.779415239674711,1.4969924058574646,-1.057734386216858,,-34.01995410796793,,14.590940522850598
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,1001,1016.6569343065694,0.35264735264735264,-0.15393680966164638,-154.09074647130802,-168.7526293915939,40,0.7765544865328943,1.5170578703653852,-1.0642163189973595,,-23.372736672020547,,12.483905564512838
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,722,733.2930135557873,0.35318559556786705,-0.15515298993472043,-112.02045873286815,-118.46266093262975,33,0.7794178323779992,1.552233685885336,-1.0874519242690126,,0.024570126607629736,,19.35914686345821
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,1246,1265.4890510948906,0.3539325842696629,-0.158215928888895,-197.13704739556317,-218.74442296097664,45,0.7692366507078899,1.490125314965928,-1.0612202624789284,,-34.27671563413863,,12.024767085640553
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,1324,1335.8867403314916,0.3466767371601209,-0.16287974893572743,-215.6527875909031,-229.8610814714056,43,0.7667939178245142,1.5448317166415302,-1.0690526537911738,,-35.9471277336503,,18.642606638181242
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_open,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,1652,1666.8314917127072,0.3450363196125908,-0.1712214524025804,-282.85783936906284,-306.53667641878684,39,0.7530829013943999,1.5135089238890145,-1.0587411515580416,,-12.797693580173693,,4.205118487607964
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,1.5,1.5,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1960,1989.2740534907955,0.3137755102040816,-0.3918274432337977,-767.9817887382435,-777.9738481307635,25,0.5090100649412724,1.2945820659455054,-1.1629366240109513,,-62.03358172324122,,-90.95845802771214
1h,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,1.5,1.5,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,1689,1714.2264675234458,0.310242747187685,-0.40176400847106347,-678.5794103076262,-687.5221642045831,30,0.49549920260461855,1.2718927562994213,-1.1545503988055992,,-65.16049272722034,,-73.51057782142192
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,1.5,1.5,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,1378,1398.5814518930185,0.3047895500725689,-0.4131186451137376,-569.2774929667304,-582.2941804110969,43,0.4831790790008781,1.2671929831537148,-1.1497897138739985,,-81.6274565100286,,-3.1482907722757965
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.5,model_b,stress,next_close,1.5,1.5,2.0,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1591,1614.762764848906,0.3023255813953488,-0.41365807916388475,-658.1300039497406,-666.5593769523671,28,0.49081553971929054,1.3188936512171985,-1.1644304956623541,,-56.23351419052847,,-53.08575686081999
1h,range1.5_ret1.5_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,1.5,1.5,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,1546,1569.0906564779439,0.30595084087968955,-0.41412494127151545,-640.2371592057629,-648.9409161049147,45,0.4842401987912796,1.2708464658770113,-1.1568942568178837,,-39.54564644984625,,-30.119335762705735
1h,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_b,stress,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,1380,1400.6113233761723,0.30217391304347824,-0.4170664011185207,-575.5516335435586,-583.9810065461849,25,0.4850043068413902,1.2998410073404474,-1.160524749329725,,-81.40263870268413,,-31.81926459900547
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1493,1515.299062174366,0.30274614869390487,-0.4210339395202916,-628.6036717037954,-638.1122579535786,33,0.4894298040059213,1.3331328535037164,-1.1826894538784585,,-68.47255433627083,,-76.53857293292589
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1283,1302.1625564432095,0.2977396726422447,-0.43013605368690644,-551.8645568803009,-556.0103015666839,30,0.4818984214259041,1.3437229290067707,-1.1822050119432712,,-35.063492939860375,,-49.41862803216379
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1073,1089.026050712053,0.29636533084808947,-0.43694715460131406,-468.84429688720996,-472.3187641502623,37,0.47397490626622885,1.3284658797187414,-1.1805250948844632,,-27.06535795626172,,-3.571321933294942
1h,range2.5_ret2.5_vz2_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,927,940.8454324418201,0.29449838187702265,-0.4414416752418485,-409.2164329491936,-410.8730216720791,45,0.4801240288807704,1.3843442956443677,-1.2035816906117829,,-16.234915448623997,,9.116629637538036
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,1293,1312.3119138589789,0.2962103634957463,-0.4415605240515702,-570.9377575986803,-580.4463438484622,29,0.4671025810825778,1.306648100201853,-1.1773450329406483,,-45.65483100152027,,-19.59122354054241
1h,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1005,1020.0104202848212,0.2965174129353234,-0.4415651322949128,-443.77295795638736,-447.02122922189704,43,0.48105968824951556,1.3804673114010533,-1.209550518746678,,-42.927423720516884,,14.844355745241309
1h,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,1.5,1.5,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,1282,1301.1476207016326,0.29407176287051484,-0.44170580444422364,-566.2668412974947,-571.3074672745338,39,0.4629290411565446,1.2946802960814383,-1.1650401247736983,,-82.4838585721068,,-15.44781715612724
1h,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,825,837.3219868009726,0.2957575757575758,-0.4420450673821287,-364.68718059025616,-365.6937836412459,39,0.47650169941962944,1.3604414284862467,-1.1990273479189337,,-53.6078365659822,,4.165338066939197
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,1169,1186.4598819034388,0.2951240376390077,-0.44325162030072945,-518.1611441315528,-527.6559370288338,42,0.46570640221205295,1.3091155635075178,-1.1769490455602505,,-47.19428716898463,,-94.63610274696222
1h,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,743,754.0972559916638,0.2934051144010767,-0.44428634977655684,-330.10475788398173,-331.1113609349711,36,0.4702986343375754,1.3444291347642499,-1.187029160500168,,-36.53939406022947,,3.3810982928444626
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,1100,1116.42931573463,0.2927272727272727,-0.4443599074897389,-488.7958982387128,-495.6715014462821,37,0.45876581375240894,1.2867006149799123,-1.1608142625478721,,-23.975663921819717,,-1.476863588445797
1h,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,1224,1242.2813476901702,0.29411764705882354,-0.44457379696332383,-544.1583274831083,-550.5479289326477,39,0.4591886260443637,1.2834178769820892,-1.1645703277739126,,-62.93988157555376,,-37.076458572075715
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,1121,1137.7429663077457,0.29348795718108833,-0.44485607043241837,-498.683654954741,-502.829399641123,26,0.46511236548540064,1.3180277792140673,-1.1771651443385973,,-40.11011405949595,,-32.87125939807158
1h,range1.5_ret1.5_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,1.5,1.5,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,1127,1143.8325807572073,0.290150842945874,-0.45014498087767996,-507.31339344914534,-512.3540194261836,37,0.45015782029147144,1.2701509056235982,-1.1533159244850775,,-40.63901283821798,,-37.048405966723244
1h,range2.5_ret2.5_vz2_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,830,842.3966655088573,0.29036144578313255,-0.4510819737332328,-374.3980381985832,-376.05462692146864,41,0.46808308204742044,1.3670854559233285,-1.19501805276079,,-44.47539134339923,,4.6232551602371155
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,1050,1065.6825286557832,0.2904761904761905,-0.4515886221709803,-474.1680532795293,-486.10312546867544,40,0.4569148498962653,1.3079760633341815,-1.1719473189214156,,-43.57550271113551,,-1.476863588445797
1h,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,891,904.3077457450504,0.29068462401795736,-0.458204937048626,-408.26059891032577,-411.5088701758353,42,0.46298576418913234,1.359000270621623,-1.2029140332299464,,-89.26041302468425,,3.0400062937057104
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,951,965.2038902396666,0.288117770767613,-0.4590674322755639,-436.57312809406125,-440.04759535711344,35,0.4483250389289638,1.294840156402044,-1.1689207251820106,,-88.61825948778555,,-29.299053071068727
1h,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,3.0,3.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,529,539.8386495925495,0.29300567107750475,-0.4593029347591985,-242.971252487616,-243.97785553860555,31,0.4657741477821197,1.3667015079754292,-1.2160694818818383,,-7.3842719103994074,,3.0312748505891958
1h,range3_ret3_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,3.0,3.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,575,586.7811408614668,0.2921739130434783,-0.4613053205872613,-265.25055933767527,-266.25716238866494,32,0.46622705461894903,1.3790751747956806,-1.2209709796151096,,-8.025425753209902,,3.8155146246839298
1h,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,1.5,1.5,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,992,1006.816255644321,0.2862903225806452,-0.4626756910506181,-458.97428552221317,-461.0799002815816,34,0.4396855164749103,1.2681783234449888,-1.1569730640968785,,-68.20498786764156,,-52.80774800426318
1h,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,901,914.4571031608198,0.28412874583795783,-0.4665315410027563,-420.34491844348344,-422.4505332028516,32,0.43428157455042077,1.2604827774609142,-1.1519821852301977,,-66.2586589919278,,-24.57420076222805
1h,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,593,601.8568947551233,0.2866779089376054,-0.4669763369792453,-276.91696782869246,-276.0920611367213,33,0.44887077405055814,1.3266871835928644,-1.1878340166417953,,-15.330431905023504,,2.8418488300328284
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,985,999.7117054532824,0.28527918781725886,-0.46800850478739925,-460.9883772155883,-463.3026121590095,39,0.4446483269203423,1.3135065228189058,-1.1790961791586658,,-30.331036223189848,,0.9811318782859411
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,830,842.3966655088573,0.28433734939759037,-0.4684279172441378,-388.79517131263435,-391.8399804377885,32,0.44063458238769093,1.2977523548096912,-1.1701426381274773,,-57.18611672968404,,1.8325494026145104
1h,range3_ret3_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,3.0,3.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,655,668.4202561117579,0.2900763358778626,-0.4701509851731637,-307.94889528842225,-309.191900883147,33,0.4636367344240554,1.4010184725292258,-1.2347148496106994,,-72.51374488575719,,6.111696211532141
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,898,911.412295936089,0.2828507795100223,-0.4719111258668496,-423.7761910284309,-426.09042597185197,38,0.439520289013344,1.3083437621697342,-1.1740613456825209,,-49.25778583879402,,-38.063923986853204
1h,range3_ret3_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,3.0,3.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,601,613.3138533178114,0.2895174708818636,-0.4721659393614815,-283.77172955625036,-285.01473515097524,31,0.4593413753290064,1.385582246153508,-1.2291874482130227,,-16.555575340033506,,3.449491876924474
1h,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,3.0,3.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,446,455.66853146853146,0.28699551569506726,-0.47340397960621744,-211.138174904373,-210.3132682124019,27,0.4541380016371818,1.372340174634058,-1.2163450228224288,,-22.235113774611897,,-19.46719706420233
1h,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,3.0,3.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,419,428.08321678321676,0.2863961813842482,-0.4741173970972108,-198.6551893837313,-197.8302826917602,25,0.45180968789605813,1.364403582913886,-1.2119853489411292,,-5.807582694446451,,-10.677582305278866
1h,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,635,644.4841959013546,0.28346456692913385,-0.4757314642143047,-302.08947977608346,-301.2645730841122,35,0.4438009635773564,1.3391249597896053,-1.1936966429411264,,-32.52621178865185,,6.417224371130642
1h,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_b,stress,next_close,3.0,3.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,576,587.8016298020955,0.2864583333333333,-0.47806131502509835,-275.36331745445665,-276.3699205054463,31,0.4533839636344261,1.3842225731924636,-1.2256935329226597,,-34.66185129700066,,2.467939432072647
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,764,775.4109065647795,0.2801047120418848,-0.48010108354401965,-366.797227827631,-368.709671962408,30,0.42780993660641586,1.2815124428397924,-1.1655288919915392,,-23.10804882007627,,-1.476863588445797
1h,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_b,stress,next_close,3.0,3.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,627,639.846565774156,0.28548644338118023,-0.4806545832026904,-301.37042366808686,-302.37702671907647,32,0.45353519992394403,1.3973217026075546,-1.2310067152563373,,-14.572376535673504,,5.130143766680315
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,661,670.872525182355,0.2783661119515885,-0.48628549881339517,-321.4347147156542,-321.25979369557854,40,0.4362161122503383,1.351649220043245,-1.195258220552644,,-17.675703863568295,,-24.35299041706063
1h,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,779,790.6349426884335,0.2785622593068036,-0.4916020413678107,-382.95799022552455,-385.13044909454004,44,0.43518532534669657,1.3597518927364016,-1.206448667169615,,-31.886230332683777,,-1.476863588445797
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,712,722.6342480027788,0.27668539325842695,-0.49264977483611055,-350.7666396833107,-350.59171866323516,42,0.43340554455360913,1.3619908775882659,-1.2020948399382507,,-24.95916349920841,,0.127637676375715
1h,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,716,726.6939909690865,0.2779329608938548,-0.4926847445974591,-352.7622771317807,-354.1790386543293,42,0.43223860609969433,1.3495430920933553,-1.2017821130722601,,-42.55164218959057,,-22.18865435837158
1h,range3_ret3_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,3.0,3.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,480,490.4055944055944,0.2791666666666667,-0.49841530184462146,-239.2393448854183,-238.65084073718222,29,0.43617965561075306,1.3811869581726948,-1.2263537493657786,,-62.923560973339434,,-25.2012005365627
1h,range3_ret3_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,3.0,3.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,511,522.0776223776223,0.27788649706457924,-0.5035774840120232,-257.32809433014387,-256.7395901819079,30,0.43362001953437396,1.387395526750945,-1.231268994928938,,-21.23402535652953,,-17.109240001344364
1h,range3_ret3_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,3.0,3.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,458,467.9286713286713,0.27510917030567683,-0.5065979360031516,-232.02185468944342,-231.19694799747214,29,0.4284398619425412,1.3803406796914537,-1.2227252419595378,,-17.084061417885263,,-38.5255799120877
1h,range3_ret3_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,3.0,3.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,489,499.60069930069926,0.2740286298568507,-0.5114736280862352,-250.110604134169,-249.28569744219777,30,0.4263053010808137,1.386970433168778,-1.2280694145881275,,-22.298076163746387,,-4.6325588979785115
1h,range1.5_ret1.5_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_open,1.5,1.5,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,918,932.3587069864442,0.35076252723311546,-0.2663087648689973,-244.4714461497395,-260.3748239360044,31,0.6530236184508107,1.4288980555965325,-1.1821755369997031,,-34.534809580846776,,19.656079124334475
1h,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,535,545.9615832363213,0.3532710280373832,-0.2669954056900752,-142.84254204419022,-151.16436936987708,22,0.6655532295349876,1.5040128774170913,-1.234395884034741,,0.8428618732953395,,21.30601847426185
