timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,ADAUSDT,237,278.276395539631,0.3206751054852321,-0.668393578563789,-158.409278119618,,,0.2913593817897991,0.8569786209915418,-1.3884450516458084
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,AVAXUSDT,239,263.191985176345,0.28451882845188287,-0.7299382108326513,-174.45523238900367,,,0.26945479992345883,0.9462674897591867,-1.3964995420621542
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,BNBUSDT,355,403.97624379320416,0.22816901408450704,-1.2613713283578307,-447.7868215670299,,,0.09754694417691116,0.5975514963670384,-1.810906907929781
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,BTCUSDT,352,404.38136426184394,0.13636363636363635,-1.99508877439661,-702.2712485876067,,,0.04405184431911243,0.6742072327337474,-2.41655656499614
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,ETHUSDT,226,252.91918805055536,0.2831858407079646,-0.8110273750922914,-183.29218677085785,,,0.22688552955248542,0.8404792087715323,-1.4634744205693575
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,LINKUSDT,258,284.1508936143481,0.3062015503875969,-0.7844133277016774,-202.37863854703275,,,0.25543223790734887,0.8788384685320427,-1.5184741763187941
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,LTCUSDT,206,232.04034822834012,0.2912621359223301,-0.8256595555620804,-170.08586844578855,,,0.22709825817788293,0.832926152933959,-1.507270120697439
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,SOLUSDT,231,284.1032620133286,0.2597402597402597,-0.8073935143405092,-186.50790181265762,,,0.22789524312503176,0.9174977715106893,-1.412618526919877
15m,fz2_react0_body0.25_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.25,0.7,0.3,90,1.0,1.5,8,8.0,10.0,XRPUSDT,212,257.24358929992735,0.27358490566037735,-0.8108341752708453,-171.89684515741922,,,0.22936505438358584,0.8821013038344006,-1.448433251816977
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,ADAUSDT,216,253.6614642641838,0.35185185185185186,-0.6282280835698191,-135.69726605108093,,,0.31888942648236757,0.835949423685382,-1.4230673017940714
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,AVAXUSDT,212,233.4736643738811,0.3160377358490566,-0.7099732947165892,-150.51433847991692,,,0.2901001621626084,0.9180238540020184,-1.4622202530900148
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,BNBUSDT,323,367.5614837893097,0.25077399380804954,-1.2463226641082426,-402.5622205069624,,,0.10823602348546818,0.6032118986230375,-1.8653817532868942
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,BTCUSDT,315,361.88722518921395,0.13015873015873017,-2.0826025672723025,-656.0198086907753,,,0.040078074377760495,0.6680424065751207,-2.494195428322464
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,ETHUSDT,201,224.94140176177712,0.29850746268656714,-0.7956628244272699,-159.92822770988124,,,0.23651309166551357,0.825709848838232,-1.4856086428381217
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,LINKUSDT,245,269.8755968836391,0.2938775510204082,-0.8234250320054333,-201.73913284133116,,,0.2357461244164352,0.8643001042131376,-1.5258308690443758
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,LTCUSDT,179,201.6337702390131,0.29608938547486036,-0.8632330884561832,-154.5187228336568,,,0.22297646787599165,0.8366235788125221,-1.578252162783496
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,SOLUSDT,207,254.58603998596982,0.2463768115942029,-0.8808897844777143,-182.34418538688686,,,0.20130428467483655,0.9011423641880225,-1.463477217695359
15m,fz2_react0_body0.5_cl0.6_cs0.4,model_a,stress,next_open,2.0,0.0,0.5,0.6,0.4,90,1.0,1.5,8,8.0,10.0,XRPUSDT,191,231.7939985463607,0.3089005235602094,-0.7176541376552331,-137.07194029214952,,,0.2706579848829902,0.8621566059500898,-1.423781666993976
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,ADAUSDT,196,230.17429164712973,0.33163265306122447,-0.6476198432412112,-126.9334892752774,,,0.3121434948569086,0.8861746076514061,-1.4086628913940367
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,AVAXUSDT,198,218.05559219824744,0.29292929292929293,-0.748164022463515,-148.13647644777598,,,0.26914188170711206,0.9405507321887636,-1.447774420819459
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,BNBUSDT,296,336.83653003602376,0.2533783783783784,-1.2334232857099752,-365.09329257015264,,,0.11028472113967075,0.6034022031953038,-1.856780352080545
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,BTCUSDT,295,338.9102585105337,0.13559322033898305,-2.0392552741874397,-601.5803058852947,,,0.043552495264134974,0.6848343294675048,-2.466563447309784
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,ETHUSDT,182,203.67828418230565,0.3076923076923077,-0.7847597540071104,-142.82627522929408,,,0.24409330700117918,0.8235837403298536,-1.4995790848235389
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,LINKUSDT,227,250.04800201055542,0.29515418502202645,-0.8107746821239646,-184.04585284213996,,,0.2428405180994531,0.8810184807000491,-1.5192130690565202
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,LTCUSDT,170,191.48960776125156,0.3,-0.846550525629704,-143.9135893570497,,,0.22931172206677725,0.8396129555314322,-1.5691920175559055
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,SOLUSDT,198,243.66237321447375,0.25757575757575757,-0.8541086810048132,-169.113518838953,,,0.21501024373554942,0.908245620076557,-1.4655377242371252
15m,fz2_react0_body0.5_cl0.7_cs0.3,model_a,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.0,1.5,8,8.0,10.0,XRPUSDT,176,213.59767409663576,0.3068181818181818,-0.7472198543236189,-131.51069436095693,,,0.26532047545666526,0.8795087036273828,-1.4672472488265211
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ADAUSDT,311,347.422709315662,0.3247588424437299,-0.32418073169588235,-100.82020755741941,,,0.5557224979912538,1.2486188046323918,-1.0806224134537665
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,351,386.5288150497786,0.3418803418803419,-0.33868560829412675,-118.8786485112385,,,0.5555530200700316,1.2383065394487323,-1.1579023084202873
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BNBUSDT,362,400.18815814364086,0.3342541436464088,-0.4448687921769298,-161.0425027680486,,,0.4815030625864437,1.2359701986266143,-1.2887755054019456
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BTCUSDT,587,651.7183205623456,0.2555366269165247,-0.7701224828941413,-452.061897458861,,,0.26259271602404577,1.0732030457185529,-1.4028429160563933
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ETHUSDT,450,495.1609866315195,0.3022222222222222,-0.4375503983505208,-196.89767925773435,,,0.4638359972702343,1.252473328970015,-1.1695351974447656
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LINKUSDT,318,350.24349792687525,0.3805031446540881,-0.21444829312085517,-68.19455721243195,,,0.69766664217402,1.3005475472849033,-1.1449787331670316
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LTCUSDT,376,413.98134832166295,0.3351063829787234,-0.3524030601371363,-132.50355061156324,,,0.545187498404305,1.2605801542002468,-1.1653466001631774
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,SOLUSDT,348,414.9585798816568,0.33620689655172414,-0.34206962175788586,-119.04022837174428,,,0.5479749315917083,1.2334060096473698,-1.140037798703405
15m,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,XRPUSDT,360,416.959767457224,0.35555555555555557,-0.3066489991647704,-110.39363969931735,,,0.5861043250171125,1.2212880864548816,-1.14964877054113
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,ADAUSDT,280,312.79214986619087,0.3357142857142857,-0.29668441214787117,-83.07163540140392,,,0.5922305323130865,1.2835151406714793,-1.0952798850780805
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,331,364.5043811438083,0.311178247734139,-0.3971572918248067,-131.459063594011,,,0.49486470262891447,1.2503513598073355,-1.1414265511147657
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,BNBUSDT,339,374.7618387035753,0.3392330383480826,-0.427043147251286,-144.76762691818595,,,0.4936504296880389,1.2272772635857079,-1.2763594296006355
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,BTCUSDT,555,616.2878044146056,0.25225225225225223,-0.7720224380350036,-428.472453109427,,,0.2618659067918808,1.0857718178586317,-1.3987482111075553
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,ETHUSDT,418,459.9495386932781,0.29904306220095694,-0.4522514276071078,-189.04109673977106,,,0.4463584074961884,1.2192737544951149,-1.165359440449353
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,LINKUSDT,299,329.3169996230682,0.38461538461538464,-0.19599693541544125,-58.60308368921693,,,0.7253988179929255,1.3461612037781703,-1.1598457724114484
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,LTCUSDT,354,389.75903538794864,0.3248587570621469,-0.3647618559331213,-129.12569700032495,,,0.5333320684381214,1.2832302187685423,-1.1577287538021226
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,SOLUSDT,332,395.880024484799,0.33433734939759036,-0.35433173275199853,-117.63813527366351,,,0.5325407311038607,1.2073528388624928,-1.1387072415719466
15m,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,XRPUSDT,334,386.8460064742023,0.3502994011976048,-0.30580920103109654,-102.14027314438624,,,0.5857637578636943,1.2344842618185692,-1.1362900081896719
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ADAUSDT,263,293.8011979100293,0.3155893536121673,-0.3687874236358568,-96.99109241623034,,,0.499467869842632,1.1660827030781709,-1.076533093176214
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,303,333.6701736754499,0.3333333333333333,-0.33970321124748026,-102.93007300798652,,,0.5564942356632714,1.2787401704569223,-1.1489249020996817
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BNBUSDT,323,357.0514501891551,0.33126934984520123,-0.445524986280683,-143.9045705686606,,,0.4843316396464228,1.2631739640437223,-1.2919638181543467
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BTCUSDT,543,602.962662697533,0.2430939226519337,-0.7835401111612244,-425.4622803605448,,,0.25844393333963356,1.12333549565405,-1.3959673133500714
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ETHUSDT,400,440.1154763399021,0.305,-0.42034819782634053,-168.1392791305362,,,0.4781974783674325,1.2630206715107402,-1.1590928095498076
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LINKUSDT,297,327.1655932895605,0.3367003367003367,-0.3091997513668538,-91.83232615595557,,,0.5884012758486613,1.3127897319343262,-1.1325446667481633
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LTCUSDT,333,366.64924951328265,0.3333333333333333,-0.34236355402763147,-114.00706349120128,,,0.5561501720145937,1.2869592649943893,-1.1570249635386416
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,SOLUSDT,322,383.9559273617629,0.3447204968944099,-0.33070432362866414,-106.48679220842986,,,0.5584320923011624,1.2132369602593485,-1.1429198805555334
15m,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,XRPUSDT,313,362.61917663384656,0.3801916932907348,-0.265478990483986,-83.09492402148761,,,0.6313076232405607,1.1956509389290486,-1.1617391018249712
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,ADAUSDT,238,265.87332738626225,0.3235294117647059,-0.34132126357849435,-81.23446073168165,,,0.5260954300109838,1.171178818075507,-1.0646908678477993
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,288,317.1518482459722,0.3125,-0.37320921589876344,-107.48425417884387,,,0.5198992842483441,1.2932700017620158,-1.1306997693809357
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,BNBUSDT,307,339.36469104665827,0.3257328990228013,-0.45021168362348474,-138.2149868724098,,,0.48050459528415507,1.2784123926112265,-1.285295778422862
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,BTCUSDT,514,570.7602368812744,0.24319066147859922,-0.7921195138817264,-407.14943013520735,,,0.25085233558825953,1.0906729376302124,-1.3971299417454601
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,ETHUSDT,374,411.6242192159201,0.30213903743315507,-0.43498625388689005,-162.68485895369687,,,0.46525324233021986,1.2525928837042348,-1.1656239647979902
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,LINKUSDT,281,309.54051082278284,0.35231316725978645,-0.25830281744409017,-72.58309170178934,,,0.6509243011007748,1.3671341689995575,-1.1424690902898107
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,LTCUSDT,318,350.22149632514606,0.3238993710691824,-0.35163079005372677,-111.81859123708512,,,0.5491818264400655,1.3224873715826873,-1.1536501884190786
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,SOLUSDT,313,373.22423995103037,0.33226837060702874,-0.360819562855592,-112.93652317380031,,,0.5228213993173272,1.1897986453662364,-1.1324190540281767
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,12,4.0,5.0,XRPUSDT,296,343.01487209994053,0.36486486486486486,-0.2847315457563505,-84.28053754387975,,,0.6081791328195986,1.211288223646306,-1.144147157966387
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ADAUSDT,321,358.59385752516886,0.32087227414330216,-0.32986294632567503,-105.88600577054169,,,0.5463996311519645,1.2383355475750093,-1.0708007668383837
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,368,405.2241308921898,0.3342391304347826,-0.36697176870724596,-135.04561088426652,,,0.5253293912530775,1.2151075531121196,-1.1612401629267641
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BNBUSDT,372,411.24307963932154,0.31989247311827956,-0.47298140365091373,-175.9490821581399,,,0.4604595492403049,1.261849377662709,-1.288969004347835
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BTCUSDT,604,670.5926160471155,0.2533112582781457,-0.76959098915746,-464.83295745110587,,,0.26085763119244276,1.0722126596291555,-1.3944157303201035
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ETHUSDT,460,506.16456411222,0.3130434782608696,-0.41818721952507176,-192.36612098153302,,,0.48078894442586284,1.2370197594488594,-1.1724587542473695
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LINKUSDT,327,360.15604975499434,0.3853211009174312,-0.217218067972323,-71.03030822694961,,,0.6911320927628452,1.2614249842940641,-1.1441286380497597
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LTCUSDT,392,431.6246820536976,0.33418367346938777,-0.375714398158594,-147.28004407816883,,,0.5187038559789021,1.2116570233658233,-1.1724410503413474
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,SOLUSDT,360,429.26749642930014,0.32222222222222224,-0.37194737345681694,-133.9010544444541,,,0.5162995989741856,1.2321152929488879,-1.1345345427316602
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,12,4.0,5.0,XRPUSDT,364,421.5926537623043,0.36538461538461536,-0.29420789068991754,-107.09167221112999,,,0.5960301657764416,1.188018937143486,-1.1476112158061196
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,ADAUSDT,292,326.1975277175991,0.3253424657534247,-0.32742407874764956,-95.60783099431367,,,0.5576250962717453,1.268591188467471,-1.0970761111610325
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,345,379.8976227114279,0.30434782608695654,-0.4096577866096547,-141.33193638033086,,,0.48119773646885733,1.248454513269272,-1.135081917806685
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,BNBUSDT,346,382.5002837505518,0.32947976878612717,-0.4428783043993417,-153.23589332217225,,,0.4820740424303897,1.2511279398892314,-1.2752779244376924
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,BTCUSDT,573,636.2755169902144,0.24607329842931938,-0.7777875089059368,-445.67224260310184,,,0.25529673776610023,1.0835737674617132,-1.3853151477203782
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,ETHUSDT,426,468.75240067783847,0.30985915492957744,-0.43575714067963034,-185.63254192952252,,,0.46023549228880656,1.1991015483999912,-1.169775327613338
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,LINKUSDT,312,343.6351300414625,0.38461538461538464,-0.21983705792961786,-68.58916207404077,,,0.6941107160561502,1.296996301708817,-1.1678579077036397
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,LTCUSDT,369,406.2870062174213,0.3252032520325203,-0.3904528555811842,-144.07710370945696,,,0.5051912429853518,1.2258354040298987,-1.1693869565985735
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,SOLUSDT,337,401.84207304631707,0.3323442136498516,-0.35540697809545446,-119.77215161816815,,,0.5295205974722191,1.2035941604121985,-1.1314431003748195
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,12,4.0,5.0,XRPUSDT,341,394.9535575080928,0.36363636363636365,-0.28493958852968204,-97.16439968862157,,,0.607979022512675,1.2152476060196624,-1.1421894139864504
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ADAUSDT,267,298.269657193832,0.31086142322097376,-0.3760510636552981,-100.40563399596459,,,0.491943096617127,1.1713387319861603,-1.0740584171239995
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,AVAXUSDT,305,335.8726170660469,0.3377049180327869,-0.3319031162847464,-101.23045046684764,,,0.5616369963220404,1.2592030260575975,-1.1432097136177237
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BNBUSDT,326,360.5040999116942,0.3282208588957055,-0.4462969521677198,-145.49280640667666,,,0.48259332162440594,1.268256278477842,-1.2840010420265104
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,BTCUSDT,546,606.2939481268012,0.24175824175824176,-0.7877258495003246,-430.09831382717726,,,0.2566828843034086,1.1251659641411813,-1.3976333842845727
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,ETHUSDT,403,443.4163424124514,0.3027295285359802,-0.42463924538290565,-171.12961588931097,,,0.47380051727808814,1.2630206715107402,-1.1573599210449155
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LINKUSDT,297,327.1655932895605,0.3434343434343434,-0.301763206874159,-89.62367244162522,,,0.5953510025517694,1.2927578526655465,-1.1358203764795434
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,12,4.0,5.0,LTCUSDT,335,368.85134710795705,0.33432835820895523,-0.34001074952840243,-113.90360109201482,,,0.5589360258235613,1.2887834436570387,-1.1580598510385791
