timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,277,3305.8978897208985,0.30685920577617326,-0.6699796801299414,-185.58437139599374,,,0.30587441352117894,0.9621162961794999,-1.3925221696419336
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,462,5461.755900202293,0.36796536796536794,-0.4035209042360282,-186.42665775704504,,,0.49509999457873505,1.0753420741881707,-1.2645027752364182
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,382,4673.568736915562,0.27486910994764396,-0.7567496109955194,-289.0783514002884,,,0.27033110136875127,1.019991255949166,-1.4302434414258152
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,420,5163.702664796634,0.34523809523809523,-0.4028650481020337,-169.20332020285417,,,0.48167785046115374,1.0844206690390943,-1.1870702444128103
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,257,3404.4004533434077,0.3463035019455253,-0.405191528410525,-104.13422280150493,,,0.48899796786958133,1.1196644788481767,-1.2130021513035278
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,311,3718.00340947835,0.34726688102893893,-0.5039685488857079,-156.73421870345513,,,0.42148822431808475,1.057336707933043,-1.3346137101488855
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,393,4625.764350453172,0.26463104325699743,-0.7189699902321096,-282.5552061612191,,,0.2665538871009413,0.9873855865836231,-1.3330218241035152
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,375,4906.3432835820895,0.4106666666666667,-0.23699388353254547,-88.87270632470455,,,0.6565837299322399,1.1033592350275203,-1.1709956041581118
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,336,4142.5822784810125,0.2916666666666667,-0.6421034296371106,-215.7467523580692,,,0.30897555888053296,0.9843485579253023,-1.311818953927516
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,299,3653.009059233449,0.3010033444816054,-0.6691832593727143,-200.08579455244157,,,0.28640016945091956,0.8922617568518454,-1.3415758500914243
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,21,2629.7999999999997,0.14285714285714285,-1.1420021706764372,-23.98204558420518,,,0.0964110606025329,0.8529447957951967,-1.4744933317550428
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,107,2093.6651785714284,0.48598130841121495,-0.27079819402280475,-28.97540676044011,,,0.6281553002696375,0.9413077425580624,-1.4167892613356246
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,76,916.3906464924347,0.35526315789473684,-0.41431902896484396,-31.488246201328142,,,0.47449089713169706,1.053009647471691,-1.2228470751645675
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,202,2432.3241758241757,0.35148514851485146,-0.4525672186346116,-91.41857816419154,,,0.4472921661281587,1.0420097569800537,-1.2626051214486669
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,101,1257.1757188498402,0.2871287128712871,-0.7201552697987595,-72.73568224967471,,,0.30820021013267473,1.1173829072910408,-1.4602748133488181
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,184,2341.842468239565,0.4076086956521739,-0.21964469264837683,-40.41462344730134,,,0.6670884573915632,1.0797714652279695,-1.1137383792605418
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,39,649.6418052256532,0.3076923076923077,-0.40849514587787317,-15.931310689237053,,,0.4973837415822724,1.3137880683014551,-1.1739543521797968
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,69,899.4111524163569,0.34782608695652173,-0.39023451815258203,-26.926181752528162,,,0.5034262508843446,1.1374063062507767,-1.2049762911677067
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,110,1297.792732166891,0.4,-0.346419697391791,-38.10616671309701,,,0.540025182500088,1.0167695773131264,-1.2552125471950693
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,131,2118.719557195572,0.3816793893129771,-0.2471863940291185,-32.38141761781452,,,0.6287587410990988,1.096866196212105,-1.0768484867706145
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,89,1371.1318101933216,0.24719101123595505,-0.7525382787952882,-66.97590681278065,,,0.2534212909055675,1.0333880137186389,-1.3389618375312045
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,91,1228.1847575057736,0.23076923076923078,-0.7906198917245504,-71.94641014693408,,,0.22017230319378367,0.9672836884017106,-1.3179909657624287
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,4,1461.0,0.25,-0.9765067571723142,-3.9060270286892567,,,0.1740219622549317,0.8229449901706705,-1.5763240062866426
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-06,100,1961.0738255033557,0.5,-0.20764603437457776,-20.764603437457776,,,0.6966057963980687,0.9535279806082806,-1.3688200493574363
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,68,819.9284731774416,0.36764705882352944,-0.40229326294867496,-27.355941880509896,,,0.4888038232341944,1.0463058674628258,-1.2445020596995475
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,188,2263.747252747253,0.35106382978723405,-0.45406742399199745,-85.36467571049552,,,0.4456500195311454,1.0397864476275729,-1.2622178791304537
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,94,1170.0447284345048,0.2553191489361702,-0.7594744822905721,-71.39060133531378,,,0.27872985282713125,1.1495168096533392,-1.4139857823856274
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,170,2160.5219282348676,0.3941176470588235,-0.2470304040897539,-41.995168695258165,,,0.6368169437698736,1.09904015088937,-1.1226296971344267
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,35,583.0118764845606,0.14285714285714285,-0.8044481687958503,-28.15568590785476,,,0.18739294475850643,1.2985801341339551,-1.1549528859508178
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,62,809.973174366617,0.3225806451612903,-0.4702602399047044,-29.156134874091673,,,0.43759902242644605,1.1343060047372941,-1.2343394040199418
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,105,1238.385469223007,0.3619047619047619,-0.4185896319241639,-43.95191135203721,,,0.47361350909613276,1.0406711521622893,-1.2462300766299135
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,122,1973.1586715867159,0.3770491803278688,-0.25915008605156176,-31.61631049829053,,,0.6158503881337453,1.101864464435041,-1.0829220508197686
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,75,1159.0127809607757,0.26666666666666666,-0.7329476050343926,-54.971070377579444,,,0.26279511049135984,0.9797906063355672,-1.3557615000780143
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,82,1106.715935334873,0.23170731707317074,-0.7815171817842624,-64.08440890630952,,,0.21916893460737602,0.9467181319901505,-1.302731006573371
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.7600241387405658,-2.2800724162216977,,,0.271284504405992,0.8488200390747422,-1.56444622764822
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,95,1859.8994974874372,0.4631578947368421,-0.31666446733158177,-30.083124396500267,,,0.579450968841186,0.9420421166895552,-1.4026074025655038
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,68,819.9284731774416,0.35294117647058826,-0.42671553593759565,-29.016656443756503,,,0.45874482533748295,1.0247200716116818,-1.2184076855099288
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,177,2130.562306900103,0.3446327683615819,-0.46346556502633285,-82.03340500966091,,,0.4389048110307232,1.0519490357780519,-1.26036462234588
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,91,1135.120597652081,0.27472527472527475,-0.7812369342360229,-71.09256101547808,,,0.28227603407893925,1.11840914495372,-1.5007998430200162
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,167,2122.395070677782,0.4251497005988024,-0.17554033196276161,-29.31523543778119,,,0.7244508590090625,1.0855376929373177,-1.1082126212117787
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,32,534.3085714285714,0.3125,-0.4085475489551964,-13.073521566566285,,,0.5046529455715545,1.331912869689621,-1.1996659210664768
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,52,677.8171003717472,0.38461538461538464,-0.325853411127648,-16.944377378637697,,,0.5709993710175987,1.1276473939486757,-1.2342914143003503
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,104,1227.0040376850607,0.36538461538461536,-0.4429189059962615,-46.0635662236112,,,0.4620761290093921,1.0412779634341933,-1.2974564974865235
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,112,1811.4243542435424,0.4107142857142857,-0.2276002306066743,-25.491225827947524,,,0.6524921760202836,1.0405036552671396,-1.1114302116702417
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,71,1093.824253075571,0.29577464788732394,-0.6346382429865395,-45.05931525204431,,,0.32279290018339807,1.0227459400757108,-1.3307395998726848
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,76,1032.0929512006198,0.2631578947368421,-0.7465563514248258,-56.73828270828676,,,0.2539344534789948,0.965585723536682,-1.3580356639110784
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.7600241387405658,-2.2800724162216977,,,0.271284504405992,0.8488200390747422,-1.56444622764822
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-06,89,1752.2156092083098,0.48314606741573035,-0.2536700378899238,-22.57663337220322,,,0.6411095016216813,0.937909592684354,-1.3675379534267487
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,61,735.5240715268226,0.36065573770491804,-0.43562973700303254,-26.573413957184986,,,0.45665336310671484,1.0151596545639392,-1.2540237527587603
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,164,1973.4028826355527,0.3597560975609756,-0.4239173640610449,-69.52244770601136,,,0.47294494740383974,1.0573716245320999,-1.2562607005086215
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,85,1060.2774813233723,0.27058823529411763,-0.7817138435338129,-66.4456767003741,,,0.2704475752689634,1.0709408375992004,-1.4689889671799305
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,149,1893.6339253352664,0.42953020134228187,-0.16502069800064767,-24.588084002096505,,,0.7419357898484209,1.1045446011672555,-1.120928687962363
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,28,467.52000000000004,0.14285714285714285,-0.8347681426346206,-23.373507993769376,,,0.18748556133459982,1.3483438133630599,-1.1986201353009005
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,49,640.140089418778,0.3673469387755102,-0.37475221550437293,-18.362858559714272,,,0.5246819572314202,1.1261068849998859,-1.2462187899907167
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,100,1179.8115746971737,0.33,-0.5022686020501653,-50.22686020501653,,,0.4166002412116418,1.0868643961800055,-1.284975899685921
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,106,1714.3837638376383,0.39622641509433965,-0.2501392527216476,-26.514760788494645,,,0.6284665114275012,1.0678803575563303,-1.1150896219665705
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,62,958.1172322609079,0.3064516129032258,-0.6423178373189823,-39.823705913776905,,,0.3153044380934895,0.9652073982363799,-1.3526196855876307
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,68,924.5257851880575,0.2647058823529412,-0.7465512680621461,-50.76548622822594,,,0.2507148078988575,0.9436889734505873,-1.35503775500673
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.7600241387405658,-2.2800724162216977,,,0.271284504405992,0.8488200390747422,-1.56444622764822
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,116,2269.767857142857,0.4827586206896552,-0.2751642660906738,-31.91905486651816,,,0.6226420063199947,0.9404741412086128,-1.4097601129033415
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,75,904.3328748280605,0.38666666666666666,-0.34886580859182387,-26.16493564438679,,,0.5354097009482113,1.0397711702252046,-1.224310860454733
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,207,2492.53021978022,0.36231884057971014,-0.4360347316105443,-90.25918944338267,,,0.4559992709627054,1.008776211426623,-1.2569500401543894
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,102,1269.623003194888,0.30392156862745096,-0.7002546574176285,-71.4259750565981,,,0.31341939713092426,1.051789486031062,-1.4652316777966343
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,192,2443.661705989111,0.4166666666666667,-0.20037168449044876,-38.471363422166164,,,0.6873810526666838,1.0573769805151905,-1.0987635880659055
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,41,682.9567695961995,0.3170731707317073,-0.3883258883034977,-15.921361420443404,,,0.5023856599065748,1.2364632019615247,-1.1426922516408295
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,69,899.4111524163569,0.36231884057971014,-0.3744808466973854,-25.83917842211959,,,0.5149593297135572,1.0973204364694389,-1.2107315757694446
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,119,1403.9757738896367,0.3865546218487395,-0.3616599154400802,-43.03752993736954,,,0.5222043239221604,1.0225575377794467,-1.2339065297975902
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,134,2167.239852398524,0.40298507462686567,-0.17794999325279756,-23.84529909587487,,,0.7160810549468671,1.1137220694436936,-1.049828635572929
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,91,1401.9437609841827,0.25274725274725274,-0.7107389272559969,-64.67724238029571,,,0.2808697550555706,1.0983002430778566,-1.322619823104212
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,92,1241.6812933025406,0.22826086956521738,-0.7958888366968959,-73.22177297611442,,,0.2139972689633034,0.9493035866532133,-1.3120725112089
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,4,1461.0,0.25,-0.9765067571723142,-3.9060270286892567,,,0.1740219622549317,0.8229449901706705,-1.5763240062866426
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-06,106,2078.738255033557,0.5094339622641509,-0.18195882164232044,-19.287635094085967,,,0.7286853751431093,0.9592947549206197,-1.3671067665346044
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,69,831.9862448418157,0.37681159420289856,-0.39068427187556465,-26.95721475941396,,,0.49723889425012285,1.0254278060873712,-1.246938086457805
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,193,2323.9532967032965,0.35751295336787564,-0.4442104666435817,-85.73262006221127,,,0.4492088874157745,1.013347549551483,-1.2552709756553515
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,94,1170.0447284345048,0.26595744680851063,-0.7449055392969791,-70.02112069391603,,,0.2837780364412666,1.1097373245134763,-1.4168775914022165
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,180,2287.611453425154,0.39444444444444443,-0.24471768806979405,-44.049183852562926,,,0.6356241590050078,1.0822568383596842,-1.1090772419825734
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,37,616.3268408551069,0.16216216216216217,-0.7607517940144141,-28.14781637853332,,,0.19460959182949442,1.1335775794253562,-1.1273961888737245
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,63,823.0372578241431,0.3333333333333333,-0.46404350047139775,-29.23474052969806,,,0.4383995498483213,1.0867323645934863,-1.2394314330038398
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,111,1309.1503531786075,0.36036036036036034,-0.41804450419902384,-46.402939966091644,,,0.47322052364395767,1.0421260002986232,-1.2406757743385433
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,127,2054.0258302583024,0.3858267716535433,-0.2475531582721502,-31.439251100563073,,,0.6293958834938234,1.0896568955711832,-1.087595371583988
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,78,1205.3732921992068,0.2692307692307692,-0.6975971869161862,-54.41258057946252,,,0.28904749735933805,1.0534372102710472,-1.3427151227220089
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,85,1147.2055427251732,0.2235294117647059,-0.796857740456326,-67.7329079387877,,,0.2098405107575365,0.9467181319901505,-1.2987962491909177
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.7600241387405658,-2.2800724162216977,,,0.271284504405992,0.8488200390747422,-1.56444622764822
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,94,1840.321608040201,0.46808510638297873,-0.30180376528317626,-28.36955393661857,,,0.5939466472745837,0.9431139423737741,-1.3973313480212926
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,68,819.9284731774416,0.35294117647058826,-0.42671553593759565,-29.016656443756503,,,0.45874482533748295,1.0247200716116818,-1.2184076855099288
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,179,2154.636457260556,0.3463687150837989,-0.46493564171484014,-83.22347986695638,,,0.43553771066132135,1.0357263203474676,-1.260158219901704
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,91,1135.120597652081,0.27472527472527475,-0.7812369342360229,-71.09256101547808,,,0.28227603407893925,1.11840914495372,-1.5007998430200162
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,169,2147.812975715839,0.4319526627218935,-0.1681280342394439,-28.413637786466015,,,0.7328388584449069,1.0676752583009834,-1.1078534546087273
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,32,534.3085714285714,0.3125,-0.4085475489551964,-13.073521566566285,,,0.5046529455715545,1.331912869689621,-1.1996659210664768
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,53,690.8520446096654,0.39622641509433965,-0.29614526449376277,-15.695699018169426,,,0.6026136221681281,1.1334107733067516,-1.2342914143003503
