symbol,timeframe,entry_mode,signal_time,entry_time,exit_time,direction,entry,exit,stop,target,exit_reason,gross_r,net_r,fees_bps,slippage_bps,lookback,atr_period,expansion_mult,volume_max_mult,range_max_mult,max_same_dir,stop_atr_mult,target_r,max_hold_bars,fee_bps,stress_fee_bps,stress_slippage_bps,friction_case
AVAXUSDT,1h,next_open,2025-05-04 13:00:00+00:00,2025-05-04 14:00:00+00:00,2025-05-04 20:00:00+00:00,short,19.896,20.0835625,20.0835625,19.61465625,stop,-0.9999999999999925,-1.2970145951349474,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-06 22:00:00+00:00,2025-05-06 23:00:00+00:00,2025-05-07 03:00:00+00:00,long,19.984,19.745395833333333,19.745395833333333,20.34190625,stop,-1.000000000000007,-1.2345105736488327,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-08 03:00:00+00:00,2025-05-08 04:00:00+00:00,2025-05-08 06:00:00+00:00,long,20.34,20.69353125,20.1043125,20.69353125,target,1.4999999999999976,1.258357995226728,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-08 20:00:00+00:00,2025-05-08 21:00:00+00:00,2025-05-08 22:00:00+00:00,long,21.925,21.67625,21.67625,22.298125,stop,-1.0000000000000049,-1.2467939698492512,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-09 07:00:00+00:00,2025-05-09 08:00:00+00:00,2025-05-09 10:00:00+00:00,long,23.012,23.41028125,22.746479166666667,23.41028125,target,1.5000000000000002,1.2573312828560221,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-10 20:00:00+00:00,2025-05-10 21:00:00+00:00,2025-05-10 22:00:00+00:00,long,24.953,25.552062499999998,24.553625,25.552062499999998,target,1.499999999999997,1.325055649452266,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-12 06:00:00+00:00,2025-05-12 07:00:00+00:00,2025-05-12 11:00:00+00:00,long,25.537,25.1193125,25.1193125,26.16353125,stop,-0.9999999999999988,-1.1711892263953303,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-12 18:00:00+00:00,2025-05-12 19:00:00+00:00,2025-05-12 20:00:00+00:00,short,24.084,24.556270833333333,24.556270833333333,23.37559375,stop,-0.9999999999999991,-1.1427892540473765,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-15 01:00:00+00:00,2025-05-15 02:00:00+00:00,2025-05-15 07:00:00+00:00,short,24.521,23.937625,24.909916666666668,23.937625,target,1.5000000000000007,1.3234614098992936,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-15 14:00:00+00:00,2025-05-15 15:00:00+00:00,2025-05-15 16:00:00+00:00,short,23.281,23.686979166666667,23.686979166666667,22.67203125,stop,-1.000000000000004,-1.1605668599579246,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-18 14:00:00+00:00,2025-05-18 15:00:00+00:00,2025-05-18 17:00:00+00:00,long,23.543,23.215020833333334,23.215020833333334,24.03496875,stop,-0.9999999999999951,-1.2009895953757175,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-19 06:00:00+00:00,2025-05-19 07:00:00+00:00,2025-05-19 08:00:00+00:00,short,21.263,21.6323125,21.6323125,20.709031250000002,stop,-0.9999999999999982,-1.1612087324420357,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-21 14:00:00+00:00,2025-05-21 15:00:00+00:00,2025-05-21 16:00:00+00:00,long,23.113,23.57128125,22.807479166666667,23.57128125,target,1.499999999999996,1.2881768019093038,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-23 12:00:00+00:00,2025-05-23 13:00:00+00:00,2025-05-23 14:00:00+00:00,short,24.244,24.675625,24.675625,23.5965625,stop,-1.0000000000000007,-1.1572735592238639,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-26 00:00:00+00:00,2025-05-26 01:00:00+00:00,2025-05-26 02:00:00+00:00,long,23.728,23.457687500000002,23.457687500000002,24.133468750000002,stop,-0.9999999999999967,-1.2457836763005745,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-29 00:00:00+00:00,2025-05-29 01:00:00+00:00,2025-05-29 02:00:00+00:00,long,23.947,23.635833333333334,23.635833333333334,24.41375,stop,-0.9999999999999948,-1.2154845206213125,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-05-30 22:00:00+00:00,2025-05-30 23:00:00+00:00,2025-05-31 01:00:00+00:00,short,20.578,20.057937499999998,20.92470833333333,20.057937499999998,target,1.5000000000000038,1.3338130513159514,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-02 22:00:00+00:00,2025-06-02 23:00:00+00:00,2025-06-03 01:00:00+00:00,long,21.122,21.451999999999998,20.902,21.451999999999998,target,1.499999999999993,1.2311745454545382,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-05 16:00:00+00:00,2025-06-05 17:00:00+00:00,2025-06-05 19:00:00+00:00,short,19.615,19.24946875,19.8586875,19.24946875,target,1.5000000000000027,1.2746211849192124,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-08 09:00:00+00:00,2025-06-08 10:00:00+00:00,2025-06-08 11:00:00+00:00,short,20.172,20.380895833333334,20.380895833333334,19.85865625,stop,-0.9999999999999986,-1.2703816495462237,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-08 18:00:00+00:00,2025-06-08 19:00:00+00:00,2025-06-09 00:00:00+00:00,long,21.21,20.999041666666667,20.999041666666667,21.5264375,stop,-1.0000000000000036,-1.2815153071301637,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-09 21:00:00+00:00,2025-06-09 22:00:00+00:00,2025-06-10 00:00:00+00:00,long,21.788,22.13725,21.55516666666667,22.13725,target,1.5000000000000062,1.2379825340014379,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-10 11:00:00+00:00,2025-06-10 12:00:00+00:00,2025-06-10 13:00:00+00:00,long,22.214,21.963416666666664,21.963416666666664,22.589875,stop,-1.0000000000000069,-1.2482176255404127,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-11 21:00:00+00:00,2025-06-11 22:00:00+00:00,2025-06-12 07:00:00+00:00,short,21.503,21.034625,21.81525,21.034625,target,1.5000000000000047,1.307178863090477,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-12 19:00:00+00:00,2025-06-12 20:00:00+00:00,2025-06-13 00:00:00+00:00,short,20.576,20.15178125,20.8588125,20.15178125,target,1.500000000000005,1.296286232044204,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-13 01:00:00+00:00,2025-06-13 02:00:00+00:00,2025-06-13 03:00:00+00:00,short,18.811,19.115625,19.115625,18.3540625,stop,-1.0000000000000049,-1.1729037340993074,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-16 01:00:00+00:00,2025-06-16 02:00:00+00:00,2025-06-16 05:00:00+00:00,long,19.325,19.59140625,19.147395833333334,19.59140625,target,1.499999999999997,1.1953337243401727,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-17 16:00:00+00:00,2025-06-17 17:00:00+00:00,2025-06-17 18:00:00+00:00,short,18.136,18.3678125,18.3678125,17.78828125,stop,-1.0000000000000022,-1.2190598004853086,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-20 07:00:00+00:00,2025-06-20 08:00:00+00:00,2025-06-20 14:00:00+00:00,long,18.322,18.108916666666666,18.108916666666666,18.641624999999998,stop,-1.000000000000001,-1.240758388736802,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-20 16:00:00+00:00,2025-06-20 17:00:00+00:00,2025-06-21 13:00:00+00:00,short,17.481,17.1663125,17.69079166666667,17.1663125,target,1.5000000000000073,1.266688540218478,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-21 17:00:00+00:00,2025-06-21 18:00:00+00:00,2025-06-21 20:00:00+00:00,short,16.847,17.031645833333336,17.031645833333336,16.570031250000003,stop,-1.0000000000000067,-1.2554706984091233,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-06-23 20:00:00+00:00,2025-06-23 21:00:00+00:00,2025-06-23 22:00:00+00:00,long,17.52,17.972875,17.218083333333333,17.972875,target,1.4999999999999956,1.3375180789401004,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-01 04:00:00+00:00,2025-07-01 05:00:00+00:00,2025-07-01 13:00:00+00:00,short,17.562,17.31125,17.729166666666668,17.31125,target,1.500000000000002,1.205840877367898,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-03 05:00:00+00:00,2025-07-03 06:00:00+00:00,2025-07-03 10:00:00+00:00,long,18.956,18.7780625,18.7780625,19.22290625,stop,-0.9999999999999933,-1.2982890059711911,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-04 07:00:00+00:00,2025-07-04 08:00:00+00:00,2025-07-04 14:00:00+00:00,short,18.108,17.808125,18.307916666666667,17.808125,target,1.5,1.246382325969154,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-06 13:00:00+00:00,2025-07-06 14:00:00+00:00,2025-07-06 18:00:00+00:00,long,18.21,18.083895833333333,18.083895833333333,18.39915625,stop,-1.0000000000000078,-1.4043323971584412,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-06 21:00:00+00:00,2025-07-06 22:00:00+00:00,2025-07-07 01:00:00+00:00,long,18.347,18.2195,18.2195,18.53825,stop,-1.0000000000000093,-1.4029145098039306,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-07 16:00:00+00:00,2025-07-07 17:00:00+00:00,2025-07-07 19:00:00+00:00,short,17.903,18.05325,18.05325,17.677625,stop,-1.0,-1.333633277870217,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-08 17:00:00+00:00,2025-07-08 18:00:00+00:00,2025-07-09 01:00:00+00:00,long,18.333,18.171958333333333,18.171958333333333,18.5745625,stop,-0.9999999999999953,-1.318752289780073,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-09 20:00:00+00:00,2025-07-09 21:00:00+00:00,2025-07-09 22:00:00+00:00,long,19.256,19.512875,19.08475,19.512875,target,1.500000000000002,1.1851573722627764,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-10 16:00:00+00:00,2025-07-10 17:00:00+00:00,2025-07-10 21:00:00+00:00,long,19.715,19.992,19.53033333333333,19.992,target,1.500000000000003,1.2010722021660687,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-11 13:00:00+00:00,2025-07-11 14:00:00+00:00,2025-07-11 15:00:00+00:00,long,21.301,21.06795833333333,21.06795833333333,21.6505625,stop,-1.0000000000000073,-1.255931914893624,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-15 17:00:00+00:00,2025-07-15 18:00:00+00:00,2025-07-15 19:00:00+00:00,long,21.784,21.4668125,21.4668125,22.25978125,stop,-0.9999999999999979,-1.1923001379310323,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-19 18:00:00+00:00,2025-07-19 19:00:00+00:00,2025-07-19 20:00:00+00:00,long,24.362,24.969281249999998,23.957145833333332,24.969281249999998,target,1.4999999999999987,1.3315106880049388,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-21 11:00:00+00:00,2025-07-21 12:00:00+00:00,2025-07-21 13:00:00+00:00,long,26.048,25.71045833333333,25.71045833333333,26.554312499999998,stop,-1.0000000000000009,-1.2160752499691407,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-23 12:00:00+00:00,2025-07-23 13:00:00+00:00,2025-07-23 14:00:00+00:00,short,24.501,23.84628125,24.93747916666667,23.84628125,target,1.500000000000002,1.3428268626795876,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-24 05:00:00+00:00,2025-07-24 06:00:00+00:00,2025-07-24 08:00:00+00:00,short,23.025,23.469604166666667,23.469604166666667,22.35809375,stop,-1.0000000000000029,-1.145005388688443,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-26 14:00:00+00:00,2025-07-26 15:00:00+00:00,2025-07-26 18:00:00+00:00,long,24.703,25.1573125,24.400125,25.1573125,target,1.500000000000001,1.271627238959968,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-28 04:00:00+00:00,2025-07-28 05:00:00+00:00,2025-07-28 09:00:00+00:00,long,26.529,26.94315625,26.252895833333334,26.94315625,target,1.5000000000000053,1.230966754697055,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-29 00:00:00+00:00,2025-07-29 01:00:00+00:00,2025-07-29 06:00:00+00:00,short,24.919,25.2639375,25.2639375,24.40159375,stop,-1.000000000000002,-1.202277803949993,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-07-30 18:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 20:00:00+00:00,short,22.896,23.256625,23.256625,22.3550625,stop,-0.9999999999999961,-1.1777713691507758,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-01 22:00:00+00:00,2025-08-01 23:00:00+00:00,2025-08-02 00:00:00+00:00,short,21.25,21.582645833333334,21.582645833333334,20.75103125,stop,-1.0000000000000018,-1.1788689171416062,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-04 00:00:00+00:00,2025-08-04 01:00:00+00:00,2025-08-04 13:00:00+00:00,long,21.809,22.144406250000003,21.585395833333333,22.144406250000003,target,1.5000000000000075,1.2269049100903833,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-05 14:00:00+00:00,2025-08-05 15:00:00+00:00,2025-08-05 21:00:00+00:00,short,21.916,21.5738125,22.144125,21.5738125,target,1.500000000000006,1.2310036164383622,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-07 10:00:00+00:00,2025-08-07 11:00:00+00:00,2025-08-07 14:00:00+00:00,long,22.778,22.545416666666664,22.545416666666664,23.126875,stop,-1.0000000000000024,-1.2742174131135813,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-08 13:00:00+00:00,2025-08-08 14:00:00+00:00,2025-08-08 15:00:00+00:00,long,23.686,23.451854166666667,23.451854166666667,24.03721875,stop,-0.9999999999999978,-1.2832456980158353,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-09 05:00:00+00:00,2025-08-09 06:00:00+00:00,2025-08-09 07:00:00+00:00,long,24.476,24.220875,24.220875,24.8586875,stop,-0.9999999999999982,-1.2686243998040156,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-10 07:00:00+00:00,2025-08-10 08:00:00+00:00,2025-08-10 14:00:00+00:00,short,23.481,23.75679166666667,23.75679166666667,23.067312500000003,stop,-1.0000000000000007,-1.2383929898776258,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-11 11:00:00+00:00,2025-08-11 12:00:00+00:00,2025-08-11 14:00:00+00:00,short,23.376,23.662666666666667,23.662666666666667,22.946,stop,-0.9999999999999959,-1.2283237209302287,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-14 02:00:00+00:00,2025-08-14 03:00:00+00:00,2025-08-14 04:00:00+00:00,long,25.909,25.598770833333333,25.598770833333333,26.374343749999998,stop,-0.9999999999999977,-1.2338439057148591,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-17 17:00:00+00:00,2025-08-17 18:00:00+00:00,2025-08-17 19:00:00+00:00,long,25.551,25.266875,25.266875,25.9771875,stop,-0.9999999999999977,-1.2518004399472038,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-18 06:00:00+00:00,2025-08-18 07:00:00+00:00,2025-08-18 10:00:00+00:00,short,23.555,23.860375,23.860375,23.0969375,stop,-1.0000000000000044,-1.2159770773639011,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-19 14:00:00+00:00,2025-08-19 15:00:00+00:00,2025-08-20 01:00:00+00:00,short,22.809,22.254875000000002,23.178416666666667,22.254875000000002,target,1.499999999999998,1.3271187908865307,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-20 15:00:00+00:00,2025-08-20 16:00:00+00:00,2025-08-21 02:00:00+00:00,long,23.095,23.55996875,22.785020833333334,23.55996875,target,1.500000000000003,1.2913859802406105,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-22 16:00:00+00:00,2025-08-22 17:00:00+00:00,2025-08-22 20:00:00+00:00,long,24.8,25.24325,24.5045,25.24325,target,1.4999999999999942,1.2650084602368812,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-23 09:00:00+00:00,2025-08-23 10:00:00+00:00,2025-08-23 13:00:00+00:00,long,25.826,26.295875000000002,25.51275,26.295875000000002,target,1.5000000000000049,1.2691530726257034,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-24 10:00:00+00:00,2025-08-24 11:00:00+00:00,2025-08-24 14:00:00+00:00,short,25.011,25.357104166666666,25.357104166666666,24.49184375,stop,-1.0000000000000004,-1.2023402395714204,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-27 14:00:00+00:00,2025-08-27 15:00:00+00:00,2025-08-27 16:00:00+00:00,long,25.19,24.89666666666667,24.89666666666667,25.630000000000003,stop,-0.9999999999999983,-1.2404499999999983,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-29 08:00:00+00:00,2025-08-29 09:00:00+00:00,2025-08-29 10:00:00+00:00,short,23.632,23.949520833333334,23.949520833333334,23.155718750000002,stop,-1.0,-1.2083945147956174,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-08-31 23:00:00+00:00,2025-09-01 00:00:00+00:00,2025-09-01 02:00:00+00:00,short,23.382,23.1018125,23.56879166666667,23.1018125,target,1.5000000000000004,1.1495047066696416,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-01 21:00:00+00:00,2025-09-01 22:00:00+00:00,2025-09-01 23:00:00+00:00,short,22.811,23.044916666666666,23.044916666666666,22.460125,stop,-0.9999999999999962,-1.2730493765585997,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-08 08:00:00+00:00,2025-09-08 09:00:00+00:00,2025-09-08 10:00:00+00:00,long,25.094,25.33871875,24.930854166666666,25.33871875,target,1.5000000000000047,1.0693227429447112,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-08 15:00:00+00:00,2025-09-08 16:00:00+00:00,2025-09-08 17:00:00+00:00,long,25.724,25.537479166666667,25.537479166666667,26.00378125,stop,-0.9999999999999972,-1.3861616888193873,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-10 04:00:00+00:00,2025-09-10 05:00:00+00:00,2025-09-10 06:00:00+00:00,long,26.433,26.82525,26.171499999999998,26.82525,target,1.500000000000001,1.2169697896749536,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-10 21:00:00+00:00,2025-09-10 22:00:00+00:00,2025-09-11 02:00:00+00:00,long,29.299,28.937875,28.937875,29.8406875,stop,-1.0000000000000027,-1.227171201107652,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-13 03:00:00+00:00,2025-09-13 04:00:00+00:00,2025-09-13 05:00:00+00:00,long,30.226,30.69784375,29.911437499999998,30.69784375,target,1.5000000000000053,1.2309507649513265,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-15 08:00:00+00:00,2025-09-15 09:00:00+00:00,2025-09-15 10:00:00+00:00,short,28.334,28.73420833333333,28.73420833333333,27.7336875,stop,-0.999999999999996,-1.1982347527329476,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-16 07:00:00+00:00,2025-09-16 08:00:00+00:00,2025-09-16 13:00:00+00:00,long,30.611,30.175666666666668,30.175666666666668,31.264,stop,-0.9999999999999983,-1.196885451761101,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-18 12:00:00+00:00,2025-09-18 13:00:00+00:00,2025-09-18 14:00:00+00:00,long,33.369,32.98495833333333,32.98495833333333,33.9450625,stop,-1.000000000000004,-1.2432892264294277,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-18 18:00:00+00:00,2025-09-18 19:00:00+00:00,2025-09-18 22:00:00+00:00,long,34.756,35.3533125,34.357791666666664,35.3533125,target,1.5000000000000018,1.2556133514701284,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-20 10:00:00+00:00,2025-09-20 11:00:00+00:00,2025-09-20 14:00:00+00:00,short,33.108,33.5591875,33.5591875,32.43121875,stop,-1.0000000000000073,-1.2054631389389185,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-22 02:00:00+00:00,2025-09-22 03:00:00+00:00,2025-09-22 04:00:00+00:00,short,31.502,31.820229166666664,31.820229166666664,31.02465625,stop,-0.999999999999996,-1.2771763535188179,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
AVAXUSDT,1h,next_open,2025-09-22 05:00:00+00:00,2025-09-22 06:00:00+00:00,2025-09-22 07:00:00+00:00,short,30.989,30.499437500000003,31.315375,30.499437500000003,target,1.4999999999999951,1.2341426273458396,6.0,3.0,24,48,1.5,4.0,3.0,3,1.0,1.5,24,4.0,6.0,8.0,stress
