timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-05,1,365.25,1.0,1.889914241992917,1.889914241992917,,,inf,1.889914241992917,0.0
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,3,50.76833976833977,0.0,-0.8048246612262601,-2.4144739836787803,,,0.0,0.0,-0.8048246612262601
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,3,1095.75,1.0,1.8686667684789804,5.606000305436941,,,inf,1.8686667684789804,0.0
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,0.11641236612972927,0.3492370983891878,,,1.221440003047111,1.926355476204997,-0.7885591889079047
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,4,76.22608695652174,0.5,0.03933848982139601,0.15735395928558404,,,1.0689200314519476,1.220246099466068,-1.1415691198232758
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.8566833318607279,1.7133666637214557,,,11.52681972017373,1.8761287048000104,-0.16276204107855463
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.0962423950178435,-1.0962423950178435,,,0.0,0.0,-1.0962423950178435
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,77.57522123893806,0.0,-1.1431485327066522,-2.2862970654133044,,,0.0,0.0,-1.1431485327066522
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,8,124.78291814946618,0.625,0.47540887366586104,3.8032709893268883,,,2.1223793208986224,1.4383699965281391,-1.1295263311046024
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.6942061672379916,6.776824668951966,,,inf,1.6942061672379916,0.0
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.12285382928556576,-0.3685614878566973,,,0.7663070235937981,1.208556889959112,-0.7885591889079047
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.3391304347826,0.5,0.1540191350433067,0.9241148102598401,,,1.270609599154953,1.4463506989455326,-1.1383124288589193
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.8566833318607279,1.7133666637214557,,,11.52681972017373,1.8761287048000104,-0.16276204107855463
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.0807959791599324,-2.161591958319865,,,0.0,0.0,-1.0807959791599324
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.1411017426016972,-1.1411017426016972,,,0.0,0.0,-1.1411017426016972
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,4,58.537562604340565,1.0,1.8233369777250907,7.293347910900363,,,inf,1.8233369777250907,0.0
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,4,1461.0,1.0,1.874708924685365,7.49883569874146,,,inf,1.874708924685365,0.0
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.12285382928556576,-0.3685614878566973,,,0.7663070235937981,1.208556889959112,-0.7885591889079047
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,7,133.39565217391305,0.5714285714285714,0.14638887368758186,1.024722115813073,,,1.3000705517612263,1.1099148505974576,-1.1383124288589193
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.61363636363636,0.3333333333333333,0.20563257544076552,0.6168977263222966,,,1.489900373216727,1.8761287048000104,-0.6296154892388569
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.0807959791599324,-2.161591958319865,,,0.0,0.0,-1.0807959791599324
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,48.430939226519335,0.5,-0.16761559311673313,-0.33523118623346626,,,0.706221475510901,0.8058705563682309,-1.1411017426016972
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,2,98.49438202247191,1.0,1.8246035517381087,3.6492071034762175,,,inf,1.8246035517381087,0.0
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,4,58.537562604340565,1.0,1.8233369777250907,7.293347910900363,,,inf,1.8233369777250907,0.0
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,3,1095.75,1.0,1.8686667684789804,5.606000305436941,,,inf,1.8686667684789804,0.0
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,2,43.396039603960396,0.0,-0.7885591889079047,-1.5771183778158093,,,0.0,0.0,-0.7885591889079047
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,4,76.22608695652174,0.5,0.03933848982139601,0.15735395928558404,,,1.0689200314519476,1.220246099466068,-1.1415691198232758
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.8566833318607279,1.7133666637214557,,,11.52681972017373,1.8761287048000104,-0.16276204107855463
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.0962423950178435,-1.0962423950178435,,,0.0,0.0,-1.0962423950178435
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.1411017426016972,-1.1411017426016972,,,0.0,0.0,-1.1411017426016972
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,2,62.39145907473309,1.0,1.841263155338501,3.682526310677002,,,inf,1.841263155338501,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,1.0,1.8692367973213766,3.738473594642753,,,inf,1.8692367973213766,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.12285382928556576,-0.3685614878566973,,,0.7663070235937981,1.208556889959112,-0.7885591889079047
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,5,95.28260869565217,0.4,-0.19386023998321836,-0.9693011999160918,,,0.7161584185671093,1.222818043330333,-1.1383124288589193
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.8566833318607279,1.7133666637214557,,,11.52681972017373,1.8761287048000104,-0.16276204107855463
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.0807959791599324,-2.161591958319865,,,0.0,0.0,-1.0807959791599324
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.1411017426016972,-1.1411017426016972,,,0.0,0.0,-1.1411017426016972
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,73.1719532554257,0.8,1.2338709959103586,6.169354979551794,,,6.488784499872063,1.8233369777250907,-1.1239929313485697
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,1.0,1.8692367973213766,3.738473594642753,,,inf,1.8692367973213766,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.0940594059406,0.3333333333333333,-0.12285382928556576,-0.3685614878566973,,,0.7663070235937981,1.208556889959112,-0.7885591889079047
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.3391304347826,0.5,-0.14478231572714315,-0.8686938943628589,,,0.7456193711733824,0.848747797404633,-1.1383124288589193
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.61363636363636,0.3333333333333333,0.20563257544076552,0.6168977263222966,,,1.489900373216727,1.8761287048000104,-0.6296154892388569
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.16483516483516,0.0,-1.0807959791599324,-2.161591958319865,,,0.0,0.0,-1.0807959791599324
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,48.430939226519335,0.5,-0.16761559311673313,-0.33523118623346626,,,0.706221475510901,0.8058705563682309,-1.1411017426016972
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,73.1719532554257,0.8,1.2338709959103586,6.169354979551794,,,6.488784499872063,1.8233369777250907,-1.1239929313485697
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,1.0,1.8692367973213766,3.738473594642753,,,inf,1.8692367973213766,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,2,43.396039603960396,0.0,-0.7885591889079047,-1.5771183778158093,,,0.0,0.0,-0.7885591889079047
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,3,70.69354838709677,0.3333333333333333,-0.5786873502967826,-1.736062050890348,,,0.2396158845120547,0.547076188756204,-1.1415691198232758
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.8566833318607279,1.7133666637214557,,,11.52681972017373,1.8761287048000104,-0.16276204107855463
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.0962423950178435,-1.0962423950178435,,,0.0,0.0,-1.0962423950178435
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.1411017426016972,-1.1411017426016972,,,0.0,0.0,-1.1411017426016972
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,3,47.81454545454545,0.6666666666666666,0.8528444597761441,2.5585333793284324,,,3.276289563724122,1.841263155338501,-1.1239929313485697
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,173.58415841584159,0.0,-0.6672344929170615,-1.334468985834123,,,0.0,0.0,-0.6672344929170615
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,1.0,1.8692367973213766,3.738473594642753,,,inf,1.8692367973213766,0.0
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,4,86.79207920792079,0.5,0.38944849708707496,1.5577939883482999,,,1.987747026640909,1.5674561830820544,-0.7885591889079047
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,5,95.28260869565217,0.4,-0.19386023998321836,-0.9693011999160918,,,0.7161584185671093,1.222818043330333,-1.1383124288589193
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.4090909090909,0.5,0.8566833318607279,1.7133666637214557,,,11.52681972017373,1.8761287048000104,-0.16276204107855463
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,3,61.587822014051525,0.0,-1.1135465031788498,-3.3406395095365493,,,0.0,0.0,-1.1135465031788498
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,77.57522123893806,0.0,-1.1431485327066522,-2.2862970654133044,,,0.0,0.0,-1.1431485327066522
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.7396449704142,0.0,-1.1728326143435748,-2.3456652286871496,,,0.0,0.0,-1.1728326143435748
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,1.0,1.7184941826353346,1.7184941826353346,,,inf,1.7184941826353346,0.0
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041967844369365,-1.1041967844369365,,,0.0,0.0,-1.1041967844369365
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,7,100.42880523731587,0.7142857142857143,0.8383661967500167,5.8685633772501165,,,3.5702816282571668,1.6303601737422178,-1.141618745730486
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-05,1,365.25,0.0,-0.18555946287191888,-0.18555946287191888,,,0.0,0.0,-0.18555946287191888
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_open,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,3,52.07524752475248,0.0,-0.8123602922971592,-2.4370808768914776,,,0.0,0.0,-0.8123602922971592
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_open,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,1.0,1.8692367973213766,3.738473594642753,,,inf,1.8692367973213766,0.0
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_open,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,4,86.79207920792079,0.5,0.38944849708707496,1.5577939883482999,,,1.987747026640909,1.5674561830820544,-0.7885591889079047
