timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
4h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,stress,next_close,50,14,1.5,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,18,21.049626467449308,0.3333333333333333,-0.24296835381825066,-4.373430368728512,-8.829898453338805,5,0.6341401723743182,1.263401845223476,-0.996153453339114
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,stress,next_close,20,14,1.5,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,23,28.557790368271956,0.34782608695652173,-0.2563840135885414,-5.896832312536452,-9.990341537799623,4,0.6195546782557617,1.2003729042362146,-1.033321036428411
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,stress,next_close,20,14,1.5,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,31,35.68093487394958,0.3548387096774194,-0.26715933528584707,-8.28193939386126,-12.089955557087102,5,0.59582656024507,1.1099194229349079,-1.0245526523072623
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_close,20,14,1.2,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8989010989011,0.3333333333333333,-0.2781079586550944,-6.674591007722266,-9.662171040568223,6,0.5788649641946818,1.1468076021361335,-0.9905657390507083
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,stress,next_close,20,14,1.5,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8989010989011,0.3333333333333333,-0.2781079586550944,-6.674591007722266,-9.662171040568223,6,0.5788649641946818,1.1468076021361335,-0.9905657390507083
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_close,20,14,1.2,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,24,28.99448732083793,0.3333333333333333,-0.2925296909956853,-7.020712583896447,-9.990341537799623,4,0.5776683680421542,1.2003729042362146,-1.0389809886116352
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,stress,next_close,20,14,1.5,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,27,32.511263736263736,0.3333333333333333,-0.29326811806470365,-7.918239187746998,-10.905819220592956,4,0.5619532962920102,1.128667223714634,-1.0042357889543725
4h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,stress,next_close,50,14,1.5,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,16,19.265934065934065,0.3125,-0.3107148123577622,-4.9714369977241955,-7.64576211684466,5,0.5383868963994357,1.1596536211702055,-0.9790641003250203
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_close,20,14,1.2,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,25,30.103021978021978,0.32,-0.31434909376865644,-7.858727344216411,-10.846307377062368,7,0.5386226424675337,1.1468076021361335,-1.0019522447826752
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,stress,next_close,20,14,1.5,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,25,30.103021978021978,0.32,-0.31434909376865644,-7.858727344216411,-10.846307377062368,7,0.5386226424675337,1.1468076021361335,-1.0019522447826752
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_close,20,14,1.2,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,33,37.98293067226891,0.3333333333333333,-0.3180167066705265,-10.494551320127375,-13.178687211993218,5,0.5377595937536975,1.1099194229349079,-1.0319847714732437
4h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,stress,next_close,50,14,1.5,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,13,16.141359773371107,0.3076923076923077,-0.31950062009592106,-4.153508061246974,-7.933762372784653,6,0.5579848222118687,1.3108115815772596,-1.0440838208395569
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,stress,next_close,20,14,1.5,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,12,17.301315789473684,0.3333333333333333,-0.3462189146888765,-4.154626976266518,-4.165148496163176,3,0.5213870403167647,1.1314824530709768,-1.0850695985688033
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_close,20,14,1.2,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,29,34.91950549450549,0.3103448275862069,-0.34933969358665906,-10.130851114013113,-11.994550875499074,4,0.5006691826105923,1.128667223714634,-1.014442806372241
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,stress,next_close,20,14,1.5,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,16.857692307692307,0.2857142857142857,-0.39482697802040917,-5.527577692285728,-4.432170019765173,4,0.4501841581385133,1.1314824530709768,-1.0053507504569636
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,stress,next_close,20,14,1.2,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,13,18.743092105263155,0.3076923076923077,-0.40262613025762267,-5.2341396933490945,-4.165148496163177,3,0.46371901446724095,1.1314824530709768,-1.0844521672925558
4h,n50_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_close,50,14,1.2,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,16.371931696905015,0.2857142857142857,-0.4150752754913988,-5.811053856879583,-8.386678397258539,5,0.44798981205354316,1.1790058326917203,-1.0527077187646463
4h,n50_atr14_m1.5_vz1.5_cl0.7_cs0.3,stress,next_close,50,14,1.5,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,16.371931696905015,0.2857142857142857,-0.4150752754913988,-5.811053856879583,-8.386678397258539,5,0.44798981205354316,1.1790058326917203,-1.0527077187646463
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_close,20,14,1.2,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,15,18.061813186813186,0.26666666666666666,-0.44047269395788696,-6.607090409368304,-5.501161216951092,4,0.4065320750501817,1.1314824530709768,-1.0120927474229282
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,stress,next_close,20,14,1.5,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,15,18.061813186813186,0.26666666666666666,-0.44744760191865823,-6.711714028779873,-5.605784836362662,5,0.4027472196391902,1.1314824530709768,-1.0216039855512529
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,stress,next_close,20,14,1.2,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,16,19.265934065934065,0.25,-0.48695167161640307,-7.791226745862449,-6.6852975534452375,5,0.36744923967784876,1.1314824530709768,-1.0264297131788631
4h,n50_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_close,50,14,1.2,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,12,14.44945054945055,0.25,-0.5340883738229388,-6.4090604858752664,-7.202542060764395,5,0.3140210788035974,0.9779601217590174,-1.0381045390169243
4h,n50_atr14_m1.5_vz1.5_cl0.75_cs0.25,stress,next_close,50,14,1.5,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,12,14.44945054945055,0.25,-0.5340883738229388,-6.4090604858752664,-7.202542060764395,5,0.3140210788035974,0.9779601217590174,-1.0381045390169243
4h,n50_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_close,50,14,1.2,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,11.174787535410765,0.2222222222222222,-0.6212368388220051,-5.591131549398046,-7.490542316704387,5,0.2984769799461405,1.1894292928675312,-1.1385700193047297
4h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,stress,next_close,50,14,1.5,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,11.174787535410765,0.2222222222222222,-0.6212368388220051,-5.591131549398046,-7.490542316704387,5,0.2984769799461405,1.1894292928675312,-1.1385700193047297
4h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,stress,next_close,50,14,1.5,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,10.837087912087911,0.2222222222222222,-0.6687993022455591,-6.019193720210032,-4.913264527792818,4,0.14665707041961826,0.5172347989853557,-1.0076661883115348
4h,n50_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_close,50,14,1.2,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.2,-0.7098706437292608,-7.098706437292608,-5.992777244875396,5,0.12719134486767805,0.5172347989853557,-1.016647004407915
4h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,stress,next_close,50,14,1.5,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.2,-0.7203330056704177,-7.203330056704177,-6.097400864286963,4,0.12557595976295174,0.5172347989853557,-1.029724956834361
4h,n100_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_close,100,14,1.2,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_close,100,14,1.2,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_close,100,14,1.2,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_close,100,14,1.2,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.2_vz2_cl0.7_cs0.3,stress,next_close,100,14,1.2,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.2_vz2_cl0.8_cs0.2,stress,next_close,100,14,1.2,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.5_vz1.5_cl0.75_cs0.25,stress,next_close,100,14,1.5,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.5_vz1.5_cl0.7_cs0.3,stress,next_close,100,14,1.5,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.5_vz1.5_cl0.8_cs0.2,stress,next_close,100,14,1.5,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,stress,next_close,100,14,1.5,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,stress,next_close,100,14,1.5,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,stress,next_close,100,14,1.5,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.25,-0.7209283644699093,-2.883713457879637,-2.283172844959209,3,0.1425586759119079,0.4794478184287219,-1.1210537587694531
4h,n50_atr14_m1.2_vz2_cl0.7_cs0.3,stress,next_close,50,14,1.2,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.18181818181818182,-0.7529857067078868,-8.282842773786754,-7.176913581369541,5,0.11102660903656986,0.5172347989853557,-1.0352569301952739
4h,n20_atr14_m2_vz2_cl0.75_cs0.25,stress,next_close,20,14,2.0,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.1,-0.8650357613727374,-8.650357613727374,-7.544428421310163,6,0.03497672512153582,0.31352734004931826,-0.9959872170862992
4h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,stress,next_close,50,14,1.5,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,10.681559707554834,0.16666666666666666,-0.8668774639554685,-5.201264783732811,-4.114867546899493,4,0.08439923861775549,0.4794478184287219,-1.1361425204323066
4h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,20,14,2.0,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.09090909090909091,-0.8940449045655927,-9.83449395022152,-8.728564757804307,6,0.03089541606991944,0.31352734004931826,-1.0148021290270839
4h,n50_atr14_m1.2_vz2_cl0.8_cs0.2,stress,next_close,50,14,1.2,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,7,12.461819658813974,0.14285714285714285,-0.8972539286879125,-6.280777500815388,-5.194380263982069,5,0.07092186958086939,0.4794478184287219,-1.1267042198740185
4h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,20,14,2.0,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,8,11.534210526315789,0.125,-0.9096758622135206,-7.277406897708165,-6.090101236824982,5,0.041302866054329125,0.31352734004931826,-1.0844191768224976
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,stress,next_close,20,14,2.0,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,12,14.44945054945055,0.08333333333333333,-0.9114084756363882,-10.936901707636657,-9.830972515219443,7,0.02786803407411432,0.31352734004931826,-1.0227662770623613
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,stress,next_close,20,14,2.0,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,13,15.653571428571428,0.07692307692307693,-0.9283772556369253,-12.068904323280028,-10.962975130862816,7,0.025320336794414266,0.31352734004931826,-1.0318693052774455
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,stress,next_close,20,14,2.0,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,12.975986842105263,0.1111111111111111,-0.9289414503204578,-8.360473052884121,-7.173167392000938,5,0.036145645128716354,0.31352734004931826,-1.0842500491166798
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,stress,next_close,20,14,2.0,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,13,15.653571428571428,0.07692307692307693,-0.9323875418562155,-12.121038044130803,-11.015108851713588,7,0.025214177605934144,0.31352734004931826,-1.03621378201501
4h,n20_atr14_m2_vz1_cl0.7_cs0.3,stress,next_close,20,14,2.0,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,16.857692307692307,0.07142857142857142,-0.946645761412441,-13.253040659774173,-12.147111467356961,7,0.023110291420305965,0.31352734004931826,-1.0435821538325762
4h,n20_atr14_m2_vz1_cl0.8_cs0.2,stress,next_close,20,14,2.0,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,14.417763157894736,0.1,-0.949247566852749,-9.49247566852749,-8.305170007644309,5,0.03197300059719459,0.31352734004931826,-1.0895558898418676
4h,n50_atr14_m2_vz2_cl0.75_cs0.25,stress,next_close,50,14,2.0,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,7.224725274725275,0.0,-0.9945443468912375,-5.967266081347425,-4.861336888930212,6,0.0,0.0,-0.9945443468912375
4h,n50_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,50,14,2.0,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,7,8.428846153846154,0.0,-1.02162891683451,-7.15140241784157,-6.045473225424357,7,0.0,0.0,-1.02162891683451
4h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,stress,next_close,50,14,2.0,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,7,8.428846153846154,0.0,-1.0252221689956929,-7.1765551829698495,-6.070625990552636,7,0.0,0.0,-1.0252221689956929
4h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,stress,next_close,50,14,2.0,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,8,9.632967032967032,0.0,-1.0450864399329993,-8.360691519463995,-7.254762327046781,8,0.0,0.0,-1.0450864399329993
4h,n50_atr14_m2_vz1_cl0.75_cs0.25,stress,next_close,50,14,2.0,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,8,9.632967032967032,0.0,-1.045482605481629,-8.363860843853033,-7.257931651435819,8,0.0,0.0,-1.045482605481629
4h,n50_atr14_m2_vz1_cl0.7_cs0.3,stress,next_close,50,14,2.0,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,10.837087912087911,0.0,-1.0608885755941309,-9.547997180347178,-8.442067987929963,9,0.0,0.0,-1.0608885755941309
4h,n100_atr14_m2_vz1.5_cl0.75_cs0.25,stress,next_close,100,14,2.0,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz1.5_cl0.7_cs0.3,stress,next_close,100,14,2.0,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz1.5_cl0.8_cs0.2,stress,next_close,100,14,2.0,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz1_cl0.75_cs0.25,stress,next_close,100,14,2.0,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz1_cl0.7_cs0.3,stress,next_close,100,14,2.0,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz1_cl0.8_cs0.2,stress,next_close,100,14,2.0,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz2_cl0.75_cs0.25,stress,next_close,100,14,2.0,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz2_cl0.7_cs0.3,stress,next_close,100,14,2.0,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n100_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,100,14,2.0,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,730.5,0.0,-1.1415864224796044,-2.283172844959209,-1.1245024022925418,2,0.0,0.0,-1.1415864224796044
4h,n50_atr14_m2_vz2_cl0.8_cs0.2,stress,next_close,50,14,2.0,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,13.527777777777779,0.0,-1.1485788413320537,-4.594315365328215,-3.435307212969472,4,0.0,0.0,-1.1485788413320537
4h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,stress,next_close,50,14,2.0,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,16.90972222222222,0.0,-1.160720893390128,-5.80360446695064,-4.644596314591898,5,0.0,0.0,-1.160720893390128
4h,n50_atr14_m2_vz1_cl0.8_cs0.2,stress,next_close,50,14,2.0,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,8.650657894736842,0.0,-1.1651516879723038,-6.990910127833823,-5.80360446695064,6,0.0,0.0,-1.1651516879723038
4h,n100_atr14_m2_vz1.5_cl0.75_cs0.25,stress,next_open,100,14,2.0,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz1.5_cl0.7_cs0.3,stress,next_open,100,14,2.0,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz1.5_cl0.8_cs0.2,stress,next_open,100,14,2.0,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz1_cl0.75_cs0.25,stress,next_open,100,14,2.0,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz1_cl0.7_cs0.3,stress,next_open,100,14,2.0,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz1_cl0.8_cs0.2,stress,next_open,100,14,2.0,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz2_cl0.75_cs0.25,stress,next_open,100,14,2.0,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz2_cl0.7_cs0.3,stress,next_open,100,14,2.0,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,100,14,2.0,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.033873702472476,2.067747404944952,0.0,0,inf,1.033873702472476,0.0
4h,n100_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,100,14,1.2,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.8,0.843716102514561,4.218580512572805,-0.15698082711863948,1,27.87322133539647,1.0938903349228613,-0.15698082711863942
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,stress,next_open,100,14,1.5,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.8,0.843716102514561,4.218580512572805,-0.15698082711863948,1,27.87322133539647,1.0938903349228613,-0.15698082711863942
4h,n100_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,100,14,1.2,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.5798690456592983,2.3194761826371932,0.0,1,15.775538039968614,0.8254856699186109,-0.15698082711863942
4h,n100_atr14_m1.2_vz2_cl0.8_cs0.2,stress,next_open,100,14,1.2,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.5798690456592983,2.3194761826371932,0.0,1,15.775538039968614,0.8254856699186109,-0.15698082711863942
4h,n100_atr14_m1.5_vz1.5_cl0.8_cs0.2,stress,next_open,100,14,1.5,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.5798690456592983,2.3194761826371932,0.0,1,15.775538039968614,0.8254856699186109,-0.15698082711863942
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,stress,next_open,100,14,1.5,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.5798690456592983,2.3194761826371932,0.0,1,15.775538039968614,0.8254856699186109,-0.15698082711863942
4h,n100_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,100,14,1.2,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5150000487783939,3.0900002926703634,-1.2855610470210812,2,3.403620037983068,1.0938903349228613,-0.6427805235105406
4h,n100_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,100,14,1.2,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5150000487783939,3.0900002926703634,-1.2855610470210812,2,3.403620037983068,1.0938903349228613,-0.6427805235105406
4h,n100_atr14_m1.5_vz1_cl0.75_cs0.25,stress,next_open,100,14,1.5,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5150000487783939,3.0900002926703634,-1.2855610470210812,2,3.403620037983068,1.0938903349228613,-0.6427805235105406
