event_definition,dislocation_definition,entry_mode,exit_model,friction_case,symbol,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.705187138042911,0.705187138042911,1.0,0.01410374276085822,0.0,2.0134983658380556,inf,0.7483240157942173,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_btc_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,4.89824862058021,1.0554169420534043,1.0,0.24491243102901053,0.0,1.249684633033271,inf,0.9458840275782763,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.705187138042911,0.705187138042911,1.0,0.01410374276085822,0.0,2.0134983658380556,inf,0.7483240157942173,1.0,1.0,1.0
breadth_down_2pct_ge_6,bottom_3_performer,next_close,fixed_horizon_6,stress,XRPUSDT,8,1.2622030237580995,2.232319512390265,-0.13591078990141214,0.5,0.1785855609912212,-0.03119273515336124,0.8484291443282438,5.123727302909784,1.124985358163127,1.0,0.4,1.0
basket_return_le_1%,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,3.8674866284658536,0.3549573340324176,0.6,0.19337433142329266,-0.025639936467731994,0.9235839951111494,8.541919289334247,1.0789369819346,1.0,0.5,1.0
basket_return_le_1%,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.6962561850940175,0.6962561850940175,1.0,0.01392512370188035,0.0,2.040019129652307,inf,0.7450957408841642,1.0,1.0,1.0
basket_return_le_1%,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,6.050857675681586,1.669779474889748,1.0,0.24203430702726345,0.0,1.2511599042019306,inf,0.9571319021299429,1.0,1.0,1.0
breadth_down_1pct_ge_4,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,3.8674866284658536,0.3549573340324176,0.6,0.19337433142329266,-0.025639936467731994,0.9235839951111494,8.541919289334247,1.0789369819346,1.0,0.5,1.0
breadth_down_1pct_ge_4,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.6962561850940175,0.6962561850940175,1.0,0.01392512370188035,0.0,2.040019129652307,inf,0.7450957408841642,1.0,1.0,1.0
breadth_down_1pct_ge_4,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,6.050857675681586,1.669779474889748,1.0,0.24203430702726345,0.0,1.2511599042019306,inf,0.9571319021299429,1.0,1.0,1.0
breadth_down_1pct_ge_5,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,3.8674866284658536,0.3549573340324176,0.6,0.19337433142329266,-0.025639936467731994,0.9235839951111494,8.541919289334247,1.0789369819346,1.0,0.5,1.0
breadth_down_1pct_ge_5,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.6962561850940175,0.6962561850940175,1.0,0.01392512370188035,0.0,2.040019129652307,inf,0.7450957408841642,1.0,1.0,1.0
breadth_down_1pct_ge_5,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,6.050857675681586,1.669779474889748,1.0,0.24203430702726345,0.0,1.2511599042019306,inf,0.9571319021299429,1.0,1.0,1.0
breadth_down_1pct_ge_6,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,3.8674866284658536,0.3549573340324176,0.6,0.19337433142329266,-0.025639936467731994,0.9235839951111494,8.541919289334247,1.0789369819346,1.0,0.5,1.0
breadth_down_1pct_ge_6,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.6962561850940175,0.6962561850940175,1.0,0.01392512370188035,0.0,2.040019129652307,inf,0.7450957408841642,1.0,1.0,1.0
breadth_down_1pct_ge_6,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,6.050857675681586,1.669779474889748,1.0,0.24203430702726345,0.0,1.2511599042019306,inf,0.9571319021299429,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,7.300475596367488,1.0375550361556174,1.0,0.21901426789102466,0.0,1.1049342450584694,inf,0.9526261441253737,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,0.6962561850940175,0.6962561850940175,1.0,0.01392512370188035,0.0,2.040019129652307,inf,0.7450957408841642,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,6.050857675681586,1.669779474889748,1.0,0.24203430702726345,0.0,1.2511599042019306,inf,0.9571319021299429,1.0,1.0,1.0
breadth_down_2pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,0.431593027156537,0.6962561850940175,0.75,0.01726372108626148,-0.018042438177567295,0.5194449836629966,1.956839697404422,1.839498319326798,1.0,0.6666666666666666,1.0
breadth_down_2pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,8,1.2622030237580995,1.8320946987010236,-0.20915014473361743,0.5,0.14656757589608188,-0.08171363180870192,0.6564844991189986,2.5620923549194194,1.3707406980444077,1.0,0.6666666666666666,1.0
basket_return_le_2%,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,7,1.1044276457883369,1.9456003647789384,-0.7732576234996523,0.42857142857142855,0.1361920255345257,-0.08171363180870192,0.6042551091907352,2.4515114996464926,1.4751681716015068,1.0,0.6666666666666666,1.0
breadth_down_2pct_ge_5,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,7,1.1044276457883369,1.9456003647789384,-0.7732576234996523,0.42857142857142855,0.1361920255345257,-0.08171363180870192,0.6042551091907352,2.4515114996464926,1.4751681716015068,1.0,0.6666666666666666,1.0
breadth_down_2pct_ge_6,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,3.414992147374308,-0.7732576234996523,0.4,0.1707496073687154,-0.0257750144125638,0.7963931454522251,5.506561559357599,1.1766126106553016,1.0,0.3333333333333333,1.0
basket_return_le_2%,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,0.22960569082350996,0.3549573340324176,0.6666666666666666,0.006888170724705298,-0.018042438177567295,0.20144698537979963,1.381776046946336,3.104022303811754,1.0,0.6666666666666666,1.0
breadth_down_2pct_ge_5,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,0.22960569082350996,0.3549573340324176,0.6666666666666666,0.006888170724705298,-0.018042438177567295,0.20144698537979963,1.381776046946336,3.104022303811754,1.0,0.6666666666666666,1.0
btc_return_le_1%,bottom_3_performer,next_close,fixed_horizon_6,stress,XRPUSDT,24,3.7866090712742984,0.27534931181851624,-0.46211815367673365,0.4166666666666667,0.0660838348364439,-0.17207703994693124,0.2921396639555168,1.3048489195886486,3.2716552827920267,1.0,0.3333333333333333,1.0
btc_return_le_1%,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,6.381727720281355,0.3549573340324176,0.6666666666666666,0.19145183160844065,-0.01718688592102785,0.9002406833230495,12.139413648763599,1.089771331914853,1.0,0.5,1.0
btc_return_le_1%,rel_btc_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,4,0.6311015118790497,5.361796768616986,1.328480623828148,0.75,0.21447187074467944,-0.01718688592102785,1.0481819756577697,13.478809234561615,1.0801358512020822,1.0,0.5,1.0
btc_return_le_1%,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_1%,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,7.721958555523576,2.3020039136238784,1.0,0.2316587566657073,0.0,1.203146516854609,inf,1.0,1.0,1.0,1.0
btc_return_le_1%,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_1%,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,10,1.5777537796976242,-0.5008320533226772,-0.3576535204818719,0.4,-0.05008320533226772,-0.08706482559117605,-1.1080341679857186,0.4247595973207393,,,0.75,0.0
btc_return_le_1%,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,17,2.682181425485961,0.6888890950563411,-0.2500618177781198,0.47058823529411764,0.11711114615957799,-0.1176404716449388,0.5236446381594628,1.7423881593654835,1.8461396241072061,1.0,0.75,1.0
basket_return_le_2%,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,10.431935876473425,10.431935876473425,1.0,0.2086387175294685,0.0,1.0352245797227266,inf,1.0,1.0,1.0,1.0
basket_return_le_2%,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_2%,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,7.721958555523576,2.3020039136238784,1.0,0.2316587566657073,0.0,1.203146516854609,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_btc_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,4.386059427480846,2.3020039136238784,1.0,0.13158178282442537,0.0,1.410848019469687,inf,0.798075296547579,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_btc_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,1.328480623828148,1.328480623828148,1.0,0.02656961247656296,0.0,1.3646110347364127,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,1.328480623828148,1.328480623828148,1.0,0.02656961247656296,0.0,1.3646110347364127,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,2.403074711360769,0.3549573340324176,0.6,0.12015373556803845,-0.01142804725638693,1.1490096651300863,11.513934084485578,0.823959765913495,1.0,0.6666666666666666,1.0
btc_return_le_2%,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,XRPUSDT,5,0.7888768898488121,2.403074711360769,0.3549573340324176,0.6,0.12015373556803845,-0.01142804725638693,1.1490096651300863,11.513934084485578,0.823959765913495,1.0,0.6666666666666666,1.0
btc_return_le_2%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,0.7050630578588503,0.3549573340324176,0.6666666666666666,0.02115189173576551,-0.0054177207407974486,0.8399768690362998,4.904204876505338,1.2561340994213148,1.0,0.5,1.0
btc_return_le_2%,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_2%,bottom_3_performer,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,-0.09340737002366363,-0.09340737002366363,0.5,-0.0018681474004732727,-0.0054177207407974486,-0.20832899909083902,0.6551783508504916,,,0.5,0.0
basket_return_le_3%,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,10.431935876473425,10.431935876473425,1.0,0.2086387175294685,0.0,1.0352245797227266,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,7.721958555523576,2.3020039136238784,1.0,0.2316587566657073,0.0,1.203146516854609,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_3%,bottom_2_performer,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,10.431935876473425,10.431935876473425,1.0,0.2086387175294685,0.0,1.0352245797227266,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,10.431935876473425,10.431935876473425,1.0,0.2086387175294685,0.0,1.0352245797227266,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_5,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,7.721958555523576,2.3020039136238784,1.0,0.2316587566657073,0.0,1.203146516854609,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,10.431935876473425,10.431935876473425,1.0,0.2086387175294685,0.0,1.0352245797227266,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_2%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,0.3549573340324176,0.3549573340324176,1.0,0.003549573340324176,0.0,0.0,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_btc_le_3%,next_close,fixed_horizon_6,stress,XRPUSDT,3,0.4733261339092873,7.721958555523576,2.3020039136238784,1.0,0.2316587566657073,0.0,1.203146516854609,inf,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,bottom_1_performer,next_close,fixed_horizon_6,stress,XRPUSDT,2,0.31555075593952486,-0.724643241862156,-0.724643241862156,0.5,-0.01449286483724312,-0.018042438177567295,-0.6712142046253593,0.19673468216382567,,,0.5,0.0
btc_return_le_3%,rel_btc_le_1%,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,10.501217034786242,10.501217034786242,1.0,0.10501217034786242,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,10.501217034786242,10.501217034786242,1.0,0.10501217034786242,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,XRPUSDT,1,0.15777537796976243,10.501217034786242,10.501217034786242,1.0,0.10501217034786242,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_1%,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,252,39.75939524838013,-0.2489257641035992,-0.17162139617756353,0.38095238095238093,-0.62729292554107,-0.6351450841200661,-2.5051073427580026,0.5793728559922351,,,0.16666666666666666,0.0
basket_return_le_1%,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,209,32.97505399568035,-0.24073475212078227,-0.17061158707309496,0.3684210526315789,-0.5031356319324349,-0.5065603435598648,-2.1438846384724988,0.5817697101627585,,,0.25,0.0
basket_return_le_2%,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,37,5.8376889848812095,0.34724315316940507,-0.1505723291817372,0.3783783783783784,0.12847996667267989,-0.06242373182037883,0.7804925725349935,1.6506643069882456,0.5181627454689282,1.0,0.5,1.0
basket_return_le_2%,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,34,5.364362850971922,0.5279131263338779,-0.11504358432797387,0.4117647058823529,0.17949046295351848,-0.059471196402336834,1.125738860599842,2.225615990726678,0.6550990320870742,1.0,0.5,1.0
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,323,50.961447084233264,-0.3357735491892082,-0.23726351595171985,0.3560371517027864,-1.0845485638811425,-1.087973275508579,-4.1156625304941326,0.4635792451243643,,,0.0,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,255,40.23272138228942,-0.30716726568257097,-0.18917059337556036,0.35294117647058826,-0.783276527490556,-0.7867012391179904,-3.2066983407202403,0.4892220396906659,,,0.0,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,252,39.75939524838013,-0.2489257641035992,-0.17162139617756353,0.38095238095238093,-0.62729292554107,-0.6351450841200661,-2.5051073427580026,0.5793728559922351,,,0.16666666666666666,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,209,32.97505399568035,-0.24073475212078227,-0.17061158707309496,0.3684210526315789,-0.5031356319324349,-0.5065603435598648,-2.1438846384724988,0.5817697101627585,,,0.25,0.0
breadth_down_1pct_ge_6,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,194,30.60842332613391,-0.21083026980217584,-0.14246782696967872,0.4020618556701031,-0.40901072341622113,-0.431879921272704,-1.7258231097106607,0.6408467669286381,,,0.3333333333333333,0.0
breadth_down_1pct_ge_6,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,168,26.506263498920088,-0.18548981875344064,-0.14246782696967872,0.39285714285714285,-0.31162289550578026,-0.35344184800657164,-1.3751914094448032,0.6695109762740449,,,0.25,0.0
breadth_down_2pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,42,6.626565874730022,0.39346460796416893,-0.05185278345584785,0.4523809523809524,0.16525513534495093,-0.06160562580404717,1.0012685764018938,1.8369057130082176,0.4514328620163506,1.0,0.5833333333333334,1.0
breadth_down_2pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,38,5.995464362850972,0.5546844063854222,-0.016098897518930098,0.47368421052631576,0.21078007442646043,-0.059013960253061604,1.3193252725434486,2.4392710648394096,0.5957211929686461,1.0,0.5454545454545454,1.0
breadth_down_2pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,BNBUSDT,37,5.8376889848812095,0.34724315316940507,-0.1505723291817372,0.3783783783783784,0.12847996667267989,-0.06242373182037883,0.7804925725349935,1.6506643069882456,0.5181627454689282,1.0,0.5,1.0
breadth_down_2pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,BNBUSDT,34,5.364362850971922,0.5279131263338779,-0.11504358432797387,0.4117647058823529,0.17949046295351848,-0.059471196402336834,1.125738860599842,2.225615990726678,0.6550990320870742,1.0,0.5,1.0
basket_return_le_1%,rel_btc_le_1%,next_close,fixed_horizon_6,stress,BNBUSDT,16,2.524406047516199,1.0399277951424915,0.4869856464552558,0.625,0.16638844722279864,-0.029498667850842653,1.1999665851148453,3.2501220014879033,0.8276930161113809,1.0,0.6666666666666666,1.0
basket_return_le_1%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,BNBUSDT,40,6.311015118790497,-0.05284302554486957,-0.20876538225480618,0.4,-0.02113721021794783,-0.15637241188618822,-0.13701480275503988,0.9189051354379807,,,0.5,0.0
basket_return_le_2%,rel_btc_le_1%,next_close,fixed_horizon_6,stress,BNBUSDT,10,1.5777537796976242,0.9023901709886808,-0.036354692884794516,0.5,0.09023901709886809,-0.0581423930240796,0.6642047117955633,2.42514970453294,0.8108432729111175,1.0,0.75,1.0
basket_return_le_2%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,BNBUSDT,12,1.8933045356371492,0.7656967280578741,-0.036354692884794516,0.5,0.0918836073669449,-0.04726070933215726,0.6869135029495398,2.404514825289587,1.108069524690786,1.0,0.5,1.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_close,fixed_horizon_6,stress,BNBUSDT,18,2.8399568034557237,0.9146749087798788,0.4869856464552558,0.6111111111111112,0.1646414835803782,-0.029498667850842653,1.1767054372371475,2.920405471111299,0.8364754297217758,1.0,0.6666666666666666,1.0
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,BNBUSDT,46,7.2576673866090715,-0.08099751611796602,-0.20876538225480618,0.41304347826086957,-0.037258857414264365,-0.16403295086879693,-0.2395308256516105,0.8727261989188366,,,0.5,0.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,stress,BNBUSDT,16,2.524406047516199,1.0399277951424915,0.4869856464552558,0.625,0.16638844722279864,-0.029498667850842653,1.1999665851148453,3.2501220014879033,0.8276930161113809,1.0,0.6666666666666666,1.0
