event_definition,dislocation_definition,exit_model,friction_case,total_trades_next_open,avg_return_pct_next_open,median_return_pct_next_open,cumulative_return_units_next_open,total_trades_next_close,avg_return_pct_next_close,median_return_pct_next_close,cumulative_return_units_next_close,avg_return_delta_close_minus_open_pct,cum_return_delta_close_minus_open
basket_return_le_2%,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
basket_return_le_2%,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
basket_return_le_2%,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
basket_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,188,0.5548786159452077,0.35456728685178357,1.0431717979769903,188,0.9507547649778068,0.23936130790549684,1.787418958158277,0.39587614903259905,0.7442471601812866
basket_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,188,0.3742939793552398,0.17418286158535262,0.7036726811878508,188,0.7697744498802218,0.05909203110135334,1.447175965774817,0.39548047052498203,0.7435032845869664
basket_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,188,0.3171511382725973,0.37024354242078067,0.5962441399524829,188,0.7047979637787403,0.19552829574002398,1.3250201719040318,0.387646825506143,0.7287760319515488
basket_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,188,0.13680411047470922,0.1898434487251512,0.25719172769245335,188,0.5240634826882647,0.01530283006438329,0.9852393474539377,0.38725937221355555,0.7280476197614844
basket_return_le_2%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,188,0.43601487710890235,0.26191205321451033,0.8197079689647364,188,0.8277763643782734,0.2569469213397924,1.556219565031154,0.39176148726937104,0.7365115960664177
basket_return_le_2%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,188,0.2555490449149745,0.08162023692351764,0.480432204440152,188,0.6469189662842435,0.07666006770184378,1.2162076566143778,0.391369921369269,0.7357754521742258
basket_return_le_2%,rel_btc_le_1%,fixed_horizon_12,base,191,0.9707563423731743,0.8491249927220414,1.854144613932763,191,1.2133643125081162,0.34910615168025855,2.317525836890502,0.24260797013494184,0.463381222957739
basket_return_le_2%,rel_btc_le_1%,fixed_horizon_12,stress,191,0.7897560356839927,0.6682462566580051,1.5084340281564261,191,1.0321215189709818,0.1687271848225304,1.9713521012345754,0.24236548328698915,0.46291807307814925
basket_return_le_2%,rel_btc_le_1%,fixed_horizon_6,base,191,0.7690487401859563,0.48602307001585304,1.4688830937551764,191,1.0033482427042317,0.37619510768211134,1.9163951435650823,0.23429950251827547,0.4475120498099059
basket_return_le_2%,rel_btc_le_1%,fixed_horizon_6,stress,191,0.5882500403963143,0.30550725459566513,1.1235575771569604,191,0.8223153603862441,0.1957890653925755,1.5706223383377265,0.23406531998992974,0.4470647611807661
basket_return_le_2%,rel_btc_le_1%,scaled_exit_6_12,base,191,0.8699025412795652,0.6417145240363986,1.6615138538439698,191,1.1083562776061742,0.38074480956487805,2.1169604902277928,0.23845373632660893,0.455446636383823
basket_return_le_2%,rel_btc_le_1%,scaled_exit_6_12,stress,191,0.6890030380401537,0.461043094891227,1.3159958026566936,191,0.9272184396786133,0.20033421984487115,1.7709872197861514,0.23821540163845956,0.4549914171294578
basket_return_le_2%,rel_btc_le_2%,fixed_horizon_12,base,74,2.5257149845453473,1.28410397315343,1.869029088563557,74,3.151044584283625,1.0011755595905527,2.3317729923698827,0.625329599738278,0.4627439038063257
basket_return_le_2%,rel_btc_le_2%,fixed_horizon_12,stress,74,2.3431604955280663,1.1027904752724682,1.7339387666907689,74,2.9678650778628017,0.8201448488709785,2.1962201576184732,0.6247045823347355,0.46228139092770437
basket_return_le_2%,rel_btc_le_2%,fixed_horizon_6,base,74,2.1390588303331066,1.1835833219112326,1.582903534446499,74,2.7373211395717623,0.9842645689523335,2.025617643283104,0.5982623092386556,0.4427141088366051
basket_return_le_2%,rel_btc_le_2%,fixed_horizon_6,stress,74,1.9568908044317102,1.0023702944965174,1.4480991952794655,74,2.554555150043957,0.8032507607805651,1.8903708110325284,0.5976643456122468,0.44227161575306284
basket_return_le_2%,rel_btc_le_2%,scaled_exit_6_12,base,74,2.332386907439227,1.4171418859430431,1.725966311505028,74,2.9441828619276937,0.9894622689918333,2.1786953178264934,0.6117959544884668,0.4527290063214653
basket_return_le_2%,rel_btc_le_2%,scaled_exit_6_12,stress,74,2.150025649979888,1.235695416568554,1.5910189809851172,74,2.76121011395338,0.8084432657149799,2.043295484325501,0.6111844639734918,0.45227650334038394
basket_return_le_2%,rel_btc_le_3%,fixed_horizon_12,base,24,5.107932405253251,3.278169181057447,1.2259037772607804,24,7.203963505100653,4.601461718419367,1.7289512412241566,2.0960310998474014,0.5030474639633762
basket_return_le_2%,rel_btc_le_3%,fixed_horizon_12,stress,24,4.922796987988924,3.0948626135068924,1.181471277117342,24,7.016733103181316,4.416832518986062,1.684015944763516,2.093936115192392,0.502544667646174
basket_return_le_2%,rel_btc_le_3%,fixed_horizon_6,base,24,4.086494032958434,2.701136490877223,0.9807585679100242,24,6.114264669407729,2.7724564626807524,1.4674235206578548,2.0277706364492945,0.4866649527478305
basket_return_le_2%,rel_btc_le_3%,fixed_horizon_6,stress,24,3.902379544112653,2.518406667932909,0.9365710905870367,24,5.928123422291252,2.5896553553711725,1.4227496213499005,2.025743878178599,0.48617853076286377
basket_return_le_2%,rel_btc_le_3%,scaled_exit_6_12,base,24,4.597213219105843,2.935679616960892,1.1033311725854023,24,6.65911408725419,3.955027272247322,1.5981873809410057,2.0619008681483475,0.4948562083556034
basket_return_le_2%,rel_btc_le_3%,scaled_exit_6_12,stress,24,4.412588266050788,2.7527153679862963,1.0590211838521892,24,6.472428262736283,3.771044184527393,1.5533827830567082,2.0598399966854952,0.49436159920451894
basket_return_le_2%,symbol_zscore_le_-1,fixed_horizon_12,base,287,0.5116655441455836,0.0735190311840351,1.4684801116978252,287,0.724152993299652,0.10406612214583175,2.0783190907700013,0.21248744915406836,0.6098389790721761
basket_return_le_2%,symbol_zscore_le_-1,fixed_horizon_12,stress,287,0.3311240990532624,-0.10658448614024416,0.9503261642828631,287,0.5433991668426691,-0.07606792701874796,1.5595556088384603,0.2122750677894067,0.6092294445555972
basket_return_le_2%,symbol_zscore_le_-1,fixed_horizon_6,base,287,0.4456557330510975,0.20569159918263583,1.27903195385665,287,0.6538680369499041,0.05677995125660481,1.876601266046225,0.20821230389880663,0.5975693121895751
basket_return_le_2%,symbol_zscore_le_-1,fixed_horizon_6,stress,287,0.26518026481442997,0.025455975277615263,0.761067360017414,287,0.4731844603594605,-0.12330683534475625,1.3580394012316515,0.20800419554503052,0.5969720412142374
basket_return_le_2%,symbol_zscore_le_-1,scaled_exit_6_12,base,287,0.4786606385983406,0.09568896169964933,1.3737560327772376,287,0.6890105151247782,0.08973773044064445,1.9774601784081134,0.21034987652643755,0.6037041456308758
basket_return_le_2%,symbol_zscore_le_-1,scaled_exit_6_12,stress,287,0.2981521819338462,-0.08443671448678067,0.8556967621501387,287,0.5082918136010649,-0.0903819974856955,1.4587975050350561,0.21013963166721872,0.6031007428849174
basket_return_le_2%,symbol_zscore_le_-2,fixed_horizon_12,base,269,0.4396361709817217,0.007289428304204716,1.1826212999408314,269,0.7351467029068646,0.09992560140165371,1.9775446308194655,0.29551053192514287,0.7949233308786341
basket_return_le_2%,symbol_zscore_le_-2,fixed_horizon_12,stress,269,0.2591667193018548,-0.17274789248235653,0.6971584749219893,269,0.5543818882288907,-0.08020430930934616,1.491287279335716,0.29521516892703586,0.7941288044137266
basket_return_le_2%,symbol_zscore_le_-2,fixed_horizon_6,base,269,0.3961503039344496,0.19507182013961627,1.0656443175836694,269,0.6877498056115326,0.06165672078698677,1.850046977095023,0.29159950167708304,0.7844026595113536
basket_return_le_2%,symbol_zscore_le_-2,fixed_horizon_6,stress,269,0.21572431641128245,0.014846810711670735,0.5802984111463498,269,0.5070323641679215,-0.11843494014915454,1.3639170596117087,0.2913080477566391,0.7836186484653589
basket_return_le_2%,symbol_zscore_le_-2,scaled_exit_6_12,base,269,0.41789323745808565,0.06301726315602005,1.1241328087622504,269,0.7114482542591986,0.09047278330701855,1.913795803957244,0.2935550168011129,0.7896629951949936
basket_return_le_2%,symbol_zscore_le_-2,scaled_exit_6_12,stress,269,0.23744551785656867,-0.11707575764322672,0.6387284430341698,269,0.530707126198406,-0.08964767930521131,1.4276021694737122,0.29326160834183734,0.7888737264395425
basket_return_le_3%,bottom_1_performer,fixed_horizon_12,base,8,5.1562413970279035,0.7435018069779554,0.41249931176223226,8,7.2040702372160705,2.0053068030566745,0.5763256189772856,2.047828840188167,0.16382630721505337
basket_return_le_3%,bottom_1_performer,fixed_horizon_12,stress,8,4.971057694890094,0.5627286413671985,0.3976846155912075,8,7.016839728617905,1.8232724624067935,0.5613471782894324,2.0457820337278108,0.16366256269822488
basket_return_le_3%,bottom_1_performer,fixed_horizon_6,base,8,4.0237815213720305,0.08073962452779476,0.32190252170976247,8,6.023794293342565,0.7314458064070185,0.4819035434674052,2.0000127719705345,0.16000102175764275
basket_return_le_3%,bottom_1_performer,fixed_horizon_6,stress,8,3.83972971372858,-0.09937110978495241,0.3071783770982864,8,5.8377434714347585,0.5506846907778741,0.4670194777147807,1.9980137577061785,0.1598411006164943
basket_return_le_3%,bottom_1_performer,scaled_exit_6_12,base,8,4.5900114591999674,0.41212071575287507,0.36720091673599736,8,6.613932265279318,1.1853020126367928,0.5291145812223454,2.0239208060793503,0.16191366448634809
basket_return_le_3%,bottom_1_performer,scaled_exit_6_12,stress,8,4.405393704309336,0.231678765791123,0.3524314963447469,8,6.427291600026332,1.0040872673894188,0.5141833280021065,2.0218978957169957,0.16175183165735962
basket_return_le_3%,bottom_2_performer,fixed_horizon_12,base,16,4.829823236382894,0.973093902963498,0.772771717821263,16,5.724413018685056,1.0011755595905527,0.915906082989609,0.8945897823021625,0.143134365168346
basket_return_le_3%,bottom_2_performer,fixed_horizon_12,stress,16,4.644965789441261,0.7920912598807607,0.7431945263106018,16,5.538661428585634,0.8201448488709785,0.8861858285737014,0.8936956391443731,0.14299130226309964
basket_return_le_3%,bottom_2_performer,fixed_horizon_6,base,16,3.4018688759214175,0.4515611196872294,0.5442990201474268,16,4.272867329127029,0.7826767387457825,0.6836587726603247,0.8709984532056119,0.1393597525128979
basket_return_le_3%,bottom_2_performer,fixed_horizon_6,stress,16,3.21843867043314,0.27107974901218646,0.5149501872693024,16,4.088566560032063,0.6018644177613709,0.65417064960513,0.8701278895989226,0.13922046233582763
basket_return_le_3%,bottom_2_performer,scaled_exit_6_12,base,16,4.115846056152155,0.7123275113253636,0.6585353689843448,16,4.998640173906042,0.7403744611535169,0.7997824278249668,0.8827941177538872,0.14124705884062194
basket_return_le_3%,bottom_2_performer,scaled_exit_6_12,stress,16,3.9317022299372004,0.5315855044464736,0.6290723567899521,16,4.813613994308847,0.5596044213272579,0.7701782390894155,0.8819117643716465,0.14110588229946341
basket_return_le_3%,bottom_3_performer,fixed_horizon_12,base,24,3.441257478485424,0.973093902963498,0.8259017948365017,24,5.099164072713315,0.9251740045576409,1.2237993774511957,1.6579065942278914,0.397897582614694
basket_return_le_3%,bottom_3_performer,fixed_horizon_12,stress,24,3.257787904059365,0.7920912598807607,0.7818690969742476,24,4.914037419403935,0.7442192574492569,1.1793689806569445,1.65624951534457,0.39749988368269695
basket_return_le_3%,bottom_3_performer,fixed_horizon_6,base,24,2.2801713156101795,0.22582689925736646,0.5472411157464431,24,3.866726715570524,0.6497987647937764,0.9280144117369258,1.5865553999603446,0.3807732959904827
basket_return_le_3%,bottom_3_performer,fixed_horizon_6,stress,24,2.0978622476740054,0.045571150104799646,0.5034869394417614,24,3.6828318843231616,0.4691192554439106,0.8838796522375587,1.5849696366491561,0.38039271279579734
basket_return_le_3%,bottom_3_performer,scaled_exit_6_12,base,24,2.8607143970478015,0.7123275113253636,0.6865714552914723,24,4.482945394141921,0.7403744611535169,1.0759068945940609,1.6222309970941193,0.3893354393025885
basket_return_le_3%,bottom_3_performer,scaled_exit_6_12,stress,24,2.6778250758666853,0.5315855044464736,0.6426780182080044,24,4.298434651863548,0.5596044213272579,1.0316243164472516,1.620609575996863,0.3889462982392472
basket_return_le_3%,rel_basket_le_-1_atr_equiv,fixed_horizon_12,base,12,6.414027967206545,1.7077924029538025,0.7696833560647854,12,3.541843712810395,0.564011860546978,0.4250212455372474,-2.87218425439615,-0.34466211052753803
basket_return_le_3%,rel_basket_le_-1_atr_equiv,fixed_horizon_12,stress,12,6.227587106449287,1.5260554281697416,0.7473104527739145,12,3.358273602367756,0.3834180952721745,0.40299283228413074,-2.869313504081531,-0.34431762048978376
basket_return_le_3%,rel_basket_le_-1_atr_equiv,fixed_horizon_6,base,12,4.024737282668294,2.3541657996959975,0.4829684739201953,12,1.1447504824848793,0.6684005982462128,0.13737005789818552,-2.879986800183415,-0.3455984160220098
basket_return_le_3%,rel_basket_le_-1_atr_equiv,fixed_horizon_6,stress,12,3.8406845197407113,2.1717827742175504,0.46088214236888536,12,0.9635762685222686,0.4877024963498778,0.11562915222267224,-2.8771082512184427,-0.34525299014621313
basket_return_le_3%,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,base,12,5.2193826249374204,2.0309791013249,0.6263259149924905,12,2.343297097647637,0.5749960958155909,0.28119565171771643,-2.8760855272897836,-0.34513026327477403
basket_return_le_3%,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,stress,12,5.0341358130949985,1.848919101193646,0.6040962975713998,12,2.160924935445012,0.39439135178940715,0.2593109922534015,-2.8732108776499863,-0.34478530531799834
basket_return_le_3%,rel_basket_le_1%,fixed_horizon_12,base,11,9.554098724330567,5.759903610141862,1.0509508596763624,11,7.794111429018141,5.997689660040809,0.8573522571919956,-1.7599872953124258,-0.19359860248436678
basket_return_le_3%,rel_basket_le_1%,fixed_horizon_12,stress,11,9.364519360498473,5.574116547169665,1.030097129654832,11,7.606291173806611,5.811664929733555,0.8366920291187272,-1.7582281866918628,-0.19340510053610482
basket_return_le_3%,rel_basket_le_1%,fixed_horizon_6,base,11,7.451802236277305,8.36525476169764,0.8196982459905036,11,5.6814285304956424,2.7479529637291744,0.6249571383545206,-1.7703737057816626,-0.19474110763598296
basket_return_le_3%,rel_basket_le_1%,fixed_horizon_6,stress,11,7.264324119360427,8.17686364829709,0.799075653129647,11,5.49571990342437,2.5651763476851657,0.6045291893766808,-1.7686042159360564,-0.19454646375296625
basket_return_le_3%,rel_basket_le_1%,scaled_exit_6_12,base,11,8.502950480303936,7.566139600848035,0.935324552833433,11,6.737769979756893,5.065179043370641,0.7411546977732582,-1.765180500547043,-0.1941698550601748
basket_return_le_3%,rel_basket_le_1%,scaled_exit_6_12,stress,11,8.31442173992945,7.378547203649593,0.9145863913922396,11,6.551005538615491,4.880086358123563,0.720610609247704,-1.7634162013139596,-0.1939757821445356
basket_return_le_3%,rel_basket_le_2%,fixed_horizon_12,base,7,12.443831567942645,14.216230103705552,0.8710682097559852,7,7.143386336902591,3.022226344358727,0.5000370435831814,-5.3004452310400545,-0.37103116617280385
basket_return_le_3%,rel_basket_le_2%,fixed_horizon_12,stress,7,12.251363913967865,14.02199093606607,0.8575954739777505,7,6.956216481908271,2.8391755918652666,0.486935153733579,-5.2951474320595935,-0.3706603202441715
basket_return_le_3%,rel_basket_le_2%,fixed_horizon_6,base,7,8.392923238489672,13.225017701402086,0.587504626694277,7,3.0971146659659503,0.5355226242942068,0.21679802661761652,-5.295808572523722,-0.37070660007666056
basket_return_le_3%,rel_basket_le_2%,fixed_horizon_6,stress,7,8.204504470425832,13.031769251301522,0.5743153129298082,7,2.9139890625389,0.3549573340324176,0.20397923437772303,-5.290515407886931,-0.37033607855208517
basket_return_le_3%,rel_basket_le_2%,scaled_exit_6_12,base,7,10.418377403216159,13.720623902553818,0.7292864182251311,7,5.120250501434271,1.7788744843264668,0.358417535100399,-5.298126901781887,-0.3708688831247321
basket_return_le_3%,rel_basket_le_2%,scaled_exit_6_12,stress,7,10.227934192196846,13.526880093683797,0.7159553934537792,7,4.935102772223586,1.5970664629488422,0.345457194055651,-5.29283141997326,-0.3704981993981282
basket_return_le_3%,rel_basket_le_3%,fixed_horizon_12,base,4,25.885520957775356,25.093681800831224,1.0354208383110142,4,2.000887188781833,3.15150356713175,0.08003548755127332,-23.884633768993524,-0.9553853507597408
basket_return_le_3%,rel_basket_le_3%,fixed_horizon_12,stress,4,25.679618325182552,24.888570612069174,1.027184733007302,4,1.818857265539727,2.9683236019572337,0.07275429062158908,-23.860761059642826,-0.954430442385713
basket_return_le_3%,rel_basket_le_3%,fixed_horizon_6,base,4,22.56016912758761,21.94057108960904,0.9024067651035044,4,-0.6364574305177345,0.40499550478611746,-0.02545829722070938,-23.196626558105343,-0.9278650623242137
basket_return_le_3%,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
basket_return_le_3%,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
basket_return_le_3%,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
basket_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,47,2.183809432610464,1.1526980817217283,1.026390433326918,47,3.7639812838127895,1.0139638574264833,1.769071203392011,1.5801718512023255,0.742680770065093
basket_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,47,2.001596678448559,0.9715159241277239,0.9407504388708225,47,3.580189146701466,0.8329203647936368,1.682688898949689,1.578592468252907,0.7419384600788665
basket_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,47,1.252154945472292,0.5078017802166679,0.5885128243719772,47,2.7841708756569594,0.7629393150191089,1.308560311558771,1.5320159301846674,0.7200474871867938
